#,Date-Time (EDT),Temperature   (°C),Started,Button Down,Button Up,End of File
1778,06/09/2025 19:09:44,16.34,,,,
1779,06/09/2025 19:14:44,16.08,,,,
1780,06/09/2025 19:19:44,16.04,,,,
1781,06/09/2025 19:24:44,15.83,,,,
1782,06/09/2025 19:29:44,15.74,,,,
1783,06/09/2025 19:34:44,15.66,,,,
1784,06/09/2025 19:39:44,15.57,,,,
1785,06/09/2025 19:44:44,15.31,,,,
1786,06/09/2025 19:49:44,15.18,,,,
1787,06/09/2025 19:54:44,15.14,,,,
1788,06/09/2025 19:59:44,15.06,,,,
1789,06/09/2025 20:04:44,14.88,,,,
1790,06/09/2025 20:09:44,14.75,,,,
1791,06/09/2025 20:14:44,14.71,,,,
1792,06/09/2025 20:19:44,14.67,,,,
1793,06/09/2025 20:24:44,14.58,,,,
1794,06/09/2025 20:29:44,14.54,,,,
1795,06/09/2025 20:34:44,14.54,,,,
1796,06/09/2025 20:39:44,14.41,,,,
1797,06/09/2025 20:44:44,14.33,,,,
1798,06/09/2025 20:49:44,14.28,,,,
1799,06/09/2025 20:54:44,14.28,,,,
1800,06/09/2025 20:59:44,14.24,,,,
1801,06/09/2025 21:04:44,14.20,,,,
1802,06/09/2025 21:09:44,14.15,,,,
1803,06/09/2025 21:14:44,14.11,,,,
1804,06/09/2025 21:19:44,14.07,,,,
1805,06/09/2025 21:24:44,13.98,,,,
1806,06/09/2025 21:29:44,13.90,,,,
1807,06/09/2025 21:34:44,13.85,,,,
1808,06/09/2025 21:39:44,13.81,,,,
1809,06/09/2025 21:44:44,13.81,,,,
1810,06/09/2025 21:49:44,13.77,,,,
1811,06/09/2025 21:54:44,13.73,,,,
1812,06/09/2025 21:59:44,13.77,,,,
1813,06/09/2025 22:04:44,13.77,,,,
1814,06/09/2025 22:09:44,13.77,,,,
1815,06/09/2025 22:14:44,13.73,,,,
1816,06/09/2025 22:19:44,13.73,,,,
1817,06/09/2025 22:24:44,13.68,,,,
1818,06/09/2025 22:29:44,13.64,,,,
1819,06/09/2025 22:34:44,13.60,,,,
1820,06/09/2025 22:39:44,13.55,,,,
1821,06/09/2025 22:44:44,13.60,,,,
1822,06/09/2025 22:49:44,13.55,,,,
1823,06/09/2025 22:54:44,13.51,,,,
1824,06/09/2025 22:59:44,13.51,,,,
1825,06/09/2025 23:04:44,13.47,,,,
1826,06/09/2025 23:09:44,13.43,,,,
1827,06/09/2025 23:14:44,13.43,,,,
1828,06/09/2025 23:19:44,13.43,,,,
1829,06/09/2025 23:24:44,13.38,,,,
1830,06/09/2025 23:29:44,13.38,,,,
1831,06/09/2025 23:34:44,13.38,,,,
1832,06/09/2025 23:39:44,13.34,,,,
1833,06/09/2025 23:44:44,13.34,,,,
1834,06/09/2025 23:49:44,13.34,,,,
1835,06/09/2025 23:54:44,13.30,,,,
1836,06/09/2025 23:59:44,13.30,,,,
1837,06/10/2025 00:04:44,13.30,,,,
1838,06/10/2025 00:09:44,13.21,,,,
1839,06/10/2025 00:14:44,13.21,,,,
1840,06/10/2025 00:19:44,13.25,,,,
1841,06/10/2025 00:24:44,13.21,,,,
1842,06/10/2025 00:29:44,13.21,,,,
1843,06/10/2025 00:34:44,13.17,,,,
1844,06/10/2025 00:39:44,13.21,,,,
1845,06/10/2025 00:44:44,13.12,,,,
1846,06/10/2025 00:49:44,13.17,,,,
1847,06/10/2025 00:54:44,13.17,,,,
1848,06/10/2025 00:59:44,13.12,,,,
1849,06/10/2025 01:04:44,13.12,,,,
1850,06/10/2025 01:09:44,13.17,,,,
1851,06/10/2025 01:14:44,13.17,,,,
1852,06/10/2025 01:19:44,13.12,,,,
1853,06/10/2025 01:24:44,13.08,,,,
1854,06/10/2025 01:29:44,13.08,,,,
1855,06/10/2025 01:34:44,13.04,,,,
1856,06/10/2025 01:39:44,13.00,,,,
1857,06/10/2025 01:44:44,13.04,,,,
1858,06/10/2025 01:49:44,12.95,,,,
1859,06/10/2025 01:54:44,13.00,,,,
1860,06/10/2025 01:59:44,13.00,,,,
1861,06/10/2025 02:04:44,12.91,,,,
1862,06/10/2025 02:09:44,12.95,,,,
1863,06/10/2025 02:14:44,12.91,,,,
1864,06/10/2025 02:19:44,12.91,,,,
1865,06/10/2025 02:24:44,12.91,,,,
1866,06/10/2025 02:29:44,12.87,,,,
1867,06/10/2025 02:34:44,12.87,,,,
1868,06/10/2025 02:39:44,12.82,,,,
1869,06/10/2025 02:44:44,12.87,,,,
1870,06/10/2025 02:49:44,12.91,,,,
1871,06/10/2025 02:54:44,12.87,,,,
1872,06/10/2025 02:59:44,12.82,,,,
1873,06/10/2025 03:04:44,12.87,,,,
1874,06/10/2025 03:09:44,12.82,,,,
1875,06/10/2025 03:14:44,12.87,,,,
1876,06/10/2025 03:19:44,12.82,,,,
1877,06/10/2025 03:24:44,12.78,,,,
1878,06/10/2025 03:29:44,12.78,,,,
1879,06/10/2025 03:34:44,12.82,,,,
1880,06/10/2025 03:39:44,12.78,,,,
1881,06/10/2025 03:44:44,12.82,,,,
1882,06/10/2025 03:49:44,12.78,,,,
1883,06/10/2025 03:54:44,12.74,,,,
1884,06/10/2025 03:59:44,12.78,,,,
1885,06/10/2025 04:04:44,12.78,,,,
1886,06/10/2025 04:09:44,12.82,,,,
1887,06/10/2025 04:14:44,12.82,,,,
1888,06/10/2025 04:19:44,12.82,,,,
1889,06/10/2025 04:24:44,12.78,,,,
1890,06/10/2025 04:29:44,12.78,,,,
1891,06/10/2025 04:34:44,12.78,,,,
1892,06/10/2025 04:39:44,12.82,,,,
1893,06/10/2025 04:44:44,12.78,,,,
1894,06/10/2025 04:49:44,12.82,,,,
1895,06/10/2025 04:54:44,12.82,,,,
1896,06/10/2025 04:59:44,12.87,,,,
1897,06/10/2025 05:04:44,12.87,,,,
1898,06/10/2025 05:09:44,12.82,,,,
1899,06/10/2025 05:14:44,12.87,,,,
1900,06/10/2025 05:19:44,12.82,,,,
1901,06/10/2025 05:24:44,12.82,,,,
1902,06/10/2025 05:29:44,12.82,,,,
1903,06/10/2025 05:34:44,12.87,,,,
1904,06/10/2025 05:39:44,12.87,,,,
1905,06/10/2025 05:44:44,12.82,,,,
1906,06/10/2025 05:49:44,12.78,,,,
1907,06/10/2025 05:54:44,12.78,,,,
1908,06/10/2025 05:59:44,12.78,,,,
1909,06/10/2025 06:04:44,12.78,,,,
1910,06/10/2025 06:09:44,12.78,,,,
1911,06/10/2025 06:14:44,12.78,,,,
1912,06/10/2025 06:19:44,12.82,,,,
1913,06/10/2025 06:24:44,12.82,,,,
1914,06/10/2025 06:29:44,12.82,,,,
1915,06/10/2025 06:34:44,12.82,,,,
1916,06/10/2025 06:39:44,12.82,,,,
1917,06/10/2025 06:44:44,12.82,,,,
1918,06/10/2025 06:49:44,12.78,,,,
1919,06/10/2025 06:54:44,12.82,,,,
1920,06/10/2025 06:59:44,12.82,,,,
1921,06/10/2025 07:04:44,12.82,,,,
1922,06/10/2025 07:09:44,12.87,,,,
1923,06/10/2025 07:14:44,12.91,,,,
1924,06/10/2025 07:19:44,12.87,,,,
1925,06/10/2025 07:24:44,12.87,,,,
1926,06/10/2025 07:29:44,12.95,,,,
1927,06/10/2025 07:34:44,12.95,,,,
1928,06/10/2025 07:39:44,12.95,,,,
1929,06/10/2025 07:44:44,12.95,,,,
1930,06/10/2025 07:49:44,13.00,,,,
1931,06/10/2025 07:54:44,13.00,,,,
1932,06/10/2025 07:59:44,13.08,,,,
1933,06/10/2025 08:04:44,13.08,,,,
1934,06/10/2025 08:09:44,13.08,,,,
1935,06/10/2025 08:14:44,13.08,,,,
1936,06/10/2025 08:19:44,13.12,,,,
1937,06/10/2025 08:24:44,13.17,,,,
1938,06/10/2025 08:29:44,13.12,,,,
1939,06/10/2025 08:34:44,13.21,,,,
1940,06/10/2025 08:39:44,13.17,,,,
1941,06/10/2025 08:44:44,13.21,,,,
1942,06/10/2025 08:49:44,13.25,,,,
1943,06/10/2025 08:54:44,13.25,,,,
1944,06/10/2025 08:59:44,13.25,,,,
1945,06/10/2025 09:04:44,13.30,,,,
1946,06/10/2025 09:09:44,13.30,,,,
1947,06/10/2025 09:14:44,13.34,,,,
1948,06/10/2025 09:19:44,13.30,,,,
1949,06/10/2025 09:24:44,13.34,,,,
1950,06/10/2025 09:29:44,13.34,,,,
1951,06/10/2025 09:34:44,13.38,,,,
1952,06/10/2025 09:39:44,13.38,,,,
1953,06/10/2025 09:44:44,13.47,,,,
1954,06/10/2025 09:49:44,13.43,,,,
1955,06/10/2025 09:54:44,13.43,,,,
1956,06/10/2025 09:59:44,13.47,,,,
1957,06/10/2025 10:04:44,13.51,,,,
1958,06/10/2025 10:09:44,13.51,,,,
1959,06/10/2025 10:14:44,13.51,,,,
1960,06/10/2025 10:19:44,13.55,,,,
1961,06/10/2025 10:24:44,13.55,,,,
1962,06/10/2025 10:29:44,13.60,,,,
1963,06/10/2025 10:34:44,13.64,,,,
1964,06/10/2025 10:39:44,13.73,,,,
1965,06/10/2025 10:44:44,13.77,,,,
1966,06/10/2025 10:49:44,14.03,,,,
1967,06/10/2025 10:54:44,14.11,,,,
1968,06/10/2025 10:59:44,14.28,,,,
1969,06/10/2025 11:04:44,14.28,,,,
1970,06/10/2025 11:09:44,14.37,,,,
1971,06/10/2025 11:14:44,14.50,,,,
1972,06/10/2025 11:19:44,14.58,,,,
1973,06/10/2025 11:24:44,14.58,,,,
1974,06/10/2025 11:29:44,14.67,,,,
1975,06/10/2025 11:34:44,14.63,,,,
1976,06/10/2025 11:39:44,14.67,,,,
1977,06/10/2025 11:44:44,14.71,,,,
1978,06/10/2025 11:49:44,14.84,,,,
1979,06/10/2025 11:54:44,14.97,,,,
1980,06/10/2025 11:59:44,15.01,,,,
1981,06/10/2025 12:04:44,15.06,,,,
1982,06/10/2025 12:09:44,15.06,,,,
1983,06/10/2025 12:14:44,15.06,,,,
1984,06/10/2025 12:19:44,14.97,,,,
1985,06/10/2025 12:24:44,15.06,,,,
1986,06/10/2025 12:29:44,15.14,,,,
1987,06/10/2025 12:34:44,15.14,,,,
1988,06/10/2025 12:39:44,15.10,,,,
1989,06/10/2025 12:44:44,15.14,,,,
1990,06/10/2025 12:49:44,15.14,,,,
1991,06/10/2025 12:54:44,15.14,,,,
1992,06/10/2025 12:59:44,15.14,,,,
1993,06/10/2025 13:04:44,15.14,,,,
1994,06/10/2025 13:09:44,15.23,,,,
1995,06/10/2025 13:14:44,15.23,,,,
1996,06/10/2025 13:19:44,15.23,,,,
1997,06/10/2025 13:24:44,15.23,,,,
1998,06/10/2025 13:29:44,15.23,,,,
1999,06/10/2025 13:34:44,15.27,,,,
2000,06/10/2025 13:39:44,15.36,,,,
2001,06/10/2025 13:44:44,15.40,,,,
2002,06/10/2025 13:49:44,15.36,,,,
2003,06/10/2025 13:54:44,15.44,,,,
2004,06/10/2025 13:59:44,15.48,,,,
2005,06/10/2025 14:04:44,15.53,,,,
2006,06/10/2025 14:09:44,15.48,,,,
2007,06/10/2025 14:14:44,15.44,,,,
2008,06/10/2025 14:19:44,15.40,,,,
2009,06/10/2025 14:24:44,15.48,,,,
2010,06/10/2025 14:29:44,15.48,,,,
2011,06/10/2025 14:34:44,15.48,,,,
2012,06/10/2025 14:39:44,15.53,,,,
2013,06/10/2025 14:44:44,15.48,,,,
2014,06/10/2025 14:49:44,15.53,,,,
2015,06/10/2025 14:54:44,15.53,,,,
2016,06/10/2025 14:59:44,15.53,,,,
2017,06/10/2025 15:04:44,15.57,,,,
2018,06/10/2025 15:09:44,15.53,,,,
2019,06/10/2025 15:14:44,15.48,,,,
2020,06/10/2025 15:19:44,15.48,,,,
2021,06/10/2025 15:24:44,15.48,,,,
2022,06/10/2025 15:29:44,15.44,,,,
2023,06/10/2025 15:34:44,15.44,,,,
2024,06/10/2025 15:39:44,15.36,,,,
2025,06/10/2025 15:44:44,15.36,,,,
2026,06/10/2025 15:49:44,15.40,,,,
2027,06/10/2025 15:54:44,15.31,,,,
2028,06/10/2025 15:59:44,15.36,,,,
2029,06/10/2025 16:04:44,15.36,,,,
2030,06/10/2025 16:09:44,15.36,,,,
2031,06/10/2025 16:14:44,15.36,,,,
2032,06/10/2025 16:19:44,15.40,,,,
2033,06/10/2025 16:24:44,15.36,,,,
2034,06/10/2025 16:29:44,15.36,,,,
2035,06/10/2025 16:34:44,15.23,,,,
2036,06/10/2025 16:39:44,15.18,,,,
2037,06/10/2025 16:44:44,15.23,,,,
2038,06/10/2025 16:49:44,15.31,,,,
2039,06/10/2025 16:54:44,15.31,,,,
2040,06/10/2025 16:59:44,15.36,,,,
2041,06/10/2025 17:04:44,15.40,,,,
2042,06/10/2025 17:09:44,15.40,,,,
2043,06/10/2025 17:14:44,15.40,,,,
2044,06/10/2025 17:19:44,15.44,,,,
2045,06/10/2025 17:24:44,15.40,,,,
2046,06/10/2025 17:29:44,15.36,,,,
2047,06/10/2025 17:34:44,15.27,,,,
2048,06/10/2025 17:39:44,15.27,,,,
2049,06/10/2025 17:44:44,15.27,,,,
2050,06/10/2025 17:49:44,15.27,,,,
2051,06/10/2025 17:54:44,15.27,,,,
2052,06/10/2025 17:59:44,15.23,,,,
2053,06/10/2025 18:04:44,15.27,,,,
2054,06/10/2025 18:09:44,15.27,,,,
2055,06/10/2025 18:14:44,15.18,,,,
2056,06/10/2025 18:19:44,15.18,,,,
2057,06/10/2025 18:24:44,15.18,,,,
2058,06/10/2025 18:29:44,15.18,,,,
2059,06/10/2025 18:34:44,15.14,,,,
2060,06/10/2025 18:39:44,15.06,,,,
2061,06/10/2025 18:44:44,15.06,,,,
2062,06/10/2025 18:49:44,15.01,,,,
2063,06/10/2025 18:54:44,14.97,,,,
2064,06/10/2025 18:59:44,14.97,,,,
2065,06/10/2025 19:04:44,14.93,,,,
2066,06/10/2025 19:09:44,14.88,,,,
2067,06/10/2025 19:14:44,14.88,,,,
2068,06/10/2025 19:19:44,14.84,,,,
2069,06/10/2025 19:24:44,14.80,,,,
2070,06/10/2025 19:29:44,14.80,,,,
2071,06/10/2025 19:34:44,14.75,,,,
2072,06/10/2025 19:39:44,14.80,,,,
2073,06/10/2025 19:44:44,14.75,,,,
2074,06/10/2025 19:49:44,14.75,,,,
2075,06/10/2025 19:54:44,14.71,,,,
2076,06/10/2025 19:59:44,14.67,,,,
2077,06/10/2025 20:04:44,14.63,,,,
2078,06/10/2025 20:09:44,14.54,,,,
2079,06/10/2025 20:14:44,14.54,,,,
2080,06/10/2025 20:19:44,14.54,,,,
2081,06/10/2025 20:24:44,14.50,,,,
2082,06/10/2025 20:29:44,14.45,,,,
2083,06/10/2025 20:34:44,14.45,,,,
2084,06/10/2025 20:39:44,14.41,,,,
2085,06/10/2025 20:44:44,14.37,,,,
2086,06/10/2025 20:49:44,14.33,,,,
2087,06/10/2025 20:54:44,14.28,,,,
2088,06/10/2025 20:59:44,14.28,,,,
2089,06/10/2025 21:04:44,14.20,,,,
2090,06/10/2025 21:09:44,14.15,,,,
2091,06/10/2025 21:14:44,14.15,,,,
2092,06/10/2025 21:19:44,14.15,,,,
2093,06/10/2025 21:24:44,14.15,,,,
2094,06/10/2025 21:29:44,14.11,,,,
2095,06/10/2025 21:34:44,14.11,,,,
2096,06/10/2025 21:39:44,14.03,,,,
2097,06/10/2025 21:44:44,14.07,,,,
2098,06/10/2025 21:49:44,14.03,,,,
2099,06/10/2025 21:54:44,13.98,,,,
2100,06/10/2025 21:59:44,13.94,,,,
2101,06/10/2025 22:04:44,13.94,,,,
2102,06/10/2025 22:09:44,13.90,,,,
2103,06/10/2025 22:14:44,13.94,,,,
2104,06/10/2025 22:19:44,13.85,,,,
2105,06/10/2025 22:24:44,13.85,,,,
2106,06/10/2025 22:29:44,13.85,,,,
2107,06/10/2025 22:34:44,13.94,,,,
2108,06/10/2025 22:39:44,13.90,,,,
2109,06/10/2025 22:44:44,13.85,,,,
2110,06/10/2025 22:49:44,13.90,,,,
2111,06/10/2025 22:54:44,13.85,,,,
2112,06/10/2025 22:59:44,13.90,,,,
2113,06/10/2025 23:04:44,13.90,,,,
2114,06/10/2025 23:09:44,13.94,,,,
2115,06/10/2025 23:14:44,13.94,,,,
2116,06/10/2025 23:19:44,13.98,,,,
2117,06/10/2025 23:24:44,14.03,,,,
2118,06/10/2025 23:29:44,14.03,,,,
2119,06/10/2025 23:34:44,14.07,,,,
2120,06/10/2025 23:39:44,14.07,,,,
2121,06/10/2025 23:44:44,14.07,,,,
2122,06/10/2025 23:49:44,14.15,,,,
2123,06/10/2025 23:54:44,14.15,,,,
2124,06/10/2025 23:59:44,14.15,,,,
2125,06/11/2025 00:04:44,14.20,,,,
2126,06/11/2025 00:09:44,14.24,,,,
2127,06/11/2025 00:14:44,14.28,,,,
2128,06/11/2025 00:19:44,14.24,,,,
2129,06/11/2025 00:24:44,14.28,,,,
2130,06/11/2025 00:29:44,14.33,,,,
2131,06/11/2025 00:34:44,14.37,,,,
2132,06/11/2025 00:39:44,14.41,,,,
2133,06/11/2025 00:44:44,14.41,,,,
2134,06/11/2025 00:49:44,14.45,,,,
2135,06/11/2025 00:54:44,14.50,,,,
2136,06/11/2025 00:59:44,14.45,,,,
2137,06/11/2025 01:04:44,14.50,,,,
2138,06/11/2025 01:09:44,14.50,,,,
2139,06/11/2025 01:14:44,14.54,,,,
2140,06/11/2025 01:19:44,14.54,,,,
2141,06/11/2025 01:24:44,14.54,,,,
2142,06/11/2025 01:29:44,14.54,,,,
2143,06/11/2025 01:34:44,14.63,,,,
2144,06/11/2025 01:39:44,14.54,,,,
2145,06/11/2025 01:44:44,14.63,,,,
2146,06/11/2025 01:49:44,14.63,,,,
2147,06/11/2025 01:54:44,14.63,,,,
2148,06/11/2025 01:59:44,14.63,,,,
2149,06/11/2025 02:04:44,14.67,,,,
2150,06/11/2025 02:09:44,14.67,,,,
2151,06/11/2025 02:14:44,14.71,,,,
2152,06/11/2025 02:19:44,14.75,,,,
2153,06/11/2025 02:24:44,14.75,,,,
2154,06/11/2025 02:29:44,14.84,,,,
2155,06/11/2025 02:34:44,14.93,,,,
2156,06/11/2025 02:39:44,14.93,,,,
2157,06/11/2025 02:44:44,14.97,,,,
2158,06/11/2025 02:49:44,14.97,,,,
2159,06/11/2025 02:54:44,15.01,,,,
2160,06/11/2025 02:59:44,15.06,,,,
2161,06/11/2025 03:04:44,15.01,,,,
2162,06/11/2025 03:09:44,15.01,,,,
2163,06/11/2025 03:14:44,15.01,,,,
2164,06/11/2025 03:19:44,15.01,,,,
2165,06/11/2025 03:24:44,15.01,,,,
2166,06/11/2025 03:29:44,15.06,,,,
2167,06/11/2025 03:34:44,15.01,,,,
2168,06/11/2025 03:39:44,15.06,,,,
2169,06/11/2025 03:44:44,14.97,,,,
2170,06/11/2025 03:49:44,14.97,,,,
2171,06/11/2025 03:54:44,14.93,,,,
2172,06/11/2025 03:59:44,14.88,,,,
2173,06/11/2025 04:04:44,14.93,,,,
2174,06/11/2025 04:09:44,14.88,,,,
2175,06/11/2025 04:14:44,14.88,,,,
2176,06/11/2025 04:19:44,14.84,,,,
2177,06/11/2025 04:24:44,14.84,,,,
2178,06/11/2025 04:29:44,14.80,,,,
2179,06/11/2025 04:34:44,14.88,,,,
2180,06/11/2025 04:39:44,14.84,,,,
2181,06/11/2025 04:44:44,14.84,,,,
2182,06/11/2025 04:49:44,14.80,,,,
2183,06/11/2025 04:54:44,14.71,,,,
2184,06/11/2025 04:59:44,14.75,,,,
2185,06/11/2025 05:04:44,14.75,,,,
2186,06/11/2025 05:09:44,14.71,,,,
2187,06/11/2025 05:14:44,14.71,,,,
2188,06/11/2025 05:19:44,14.71,,,,
2189,06/11/2025 05:24:44,14.63,,,,
2190,06/11/2025 05:29:44,14.63,,,,
2191,06/11/2025 05:34:44,14.58,,,,
2192,06/11/2025 05:39:44,14.63,,,,
2193,06/11/2025 05:44:44,14.75,,,,
2194,06/11/2025 05:49:44,14.80,,,,
2195,06/11/2025 05:54:44,14.93,,,,
2196,06/11/2025 05:59:44,14.88,,,,
2197,06/11/2025 06:04:44,14.93,,,,
2198,06/11/2025 06:09:44,14.93,,,,
2199,06/11/2025 06:14:44,14.88,,,,
2200,06/11/2025 06:19:44,14.88,,,,
2201,06/11/2025 06:24:44,14.88,,,,
2202,06/11/2025 06:29:44,14.88,,,,
2203,06/11/2025 06:34:44,14.93,,,,
2204,06/11/2025 06:39:44,14.93,,,,
2205,06/11/2025 06:44:44,15.10,,,,
2206,06/11/2025 06:49:44,15.14,,,,
2207,06/11/2025 06:54:44,15.27,,,,
2208,06/11/2025 06:59:44,15.31,,,,
2209,06/11/2025 07:04:44,15.40,,,,
2210,06/11/2025 07:09:44,15.48,,,,
2211,06/11/2025 07:14:44,15.57,,,,
2212,06/11/2025 07:19:44,15.57,,,,
2213,06/11/2025 07:24:44,15.66,,,,
2214,06/11/2025 07:29:44,15.74,,,,
2215,06/11/2025 07:34:44,15.74,,,,
2216,06/11/2025 07:39:44,15.83,,,,
2217,06/11/2025 07:44:44,15.87,,,,
2218,06/11/2025 07:49:44,15.91,,,,
2219,06/11/2025 07:54:44,16.04,,,,
2220,06/11/2025 07:59:44,16.13,,,,
2221,06/11/2025 08:04:44,16.17,,,,
2222,06/11/2025 08:09:44,16.21,,,,
2223,06/11/2025 08:14:44,16.26,,,,
2224,06/11/2025 08:19:44,16.30,,,,
2225,06/11/2025 08:24:44,16.34,,,,
2226,06/11/2025 08:29:44,16.43,,,,
2227,06/11/2025 08:34:44,16.56,,,,
2228,06/11/2025 08:39:44,16.64,,,,
2229,06/11/2025 08:44:44,16.86,,,,
2230,06/11/2025 08:49:44,16.86,,,,
2231,06/11/2025 08:54:44,16.99,,,,
2232,06/11/2025 08:59:44,17.03,,,,
2233,06/11/2025 09:04:44,17.11,,,,
2234,06/11/2025 09:09:44,17.16,,,,
2235,06/11/2025 09:14:44,17.29,,,,
2236,06/11/2025 09:19:44,17.37,,,,
2237,06/11/2025 09:24:44,17.50,,,,
2238,06/11/2025 09:29:44,17.67,,,,
2239,06/11/2025 09:34:44,17.84,,,,
2240,06/11/2025 09:39:44,17.93,,,,
2241,06/11/2025 09:44:44,18.06,,,,
2242,06/11/2025 09:49:44,18.14,,,,
2243,06/11/2025 09:54:44,18.23,,,,
2244,06/11/2025 09:59:44,18.14,,,,
2245,06/11/2025 10:04:44,18.10,,,,
2246,06/11/2025 10:09:44,18.02,,,,
2247,06/11/2025 10:14:44,18.02,,,,
2248,06/11/2025 10:19:44,17.97,,,,
2249,06/11/2025 10:24:44,17.89,,,,
2250,06/11/2025 10:29:44,17.89,,,,
2251,06/11/2025 10:34:44,17.80,,,,
2252,06/11/2025 10:39:44,17.80,,,,
2253,06/11/2025 10:44:44,17.76,,,,
2254,06/11/2025 10:49:44,17.84,,,,
2255,06/11/2025 10:54:44,17.89,,,,
2256,06/11/2025 10:59:44,17.89,,,,
2257,06/11/2025 11:04:44,17.84,,,,
2258,06/11/2025 11:09:44,17.84,,,,
2259,06/11/2025 11:14:44,17.80,,,,
2260,06/11/2025 11:19:44,17.72,,,,
2261,06/11/2025 11:24:44,17.76,,,,
2262,06/11/2025 11:29:44,17.76,,,,
2263,06/11/2025 11:34:44,17.84,,,,
2264,06/11/2025 11:39:44,17.84,,,,
2265,06/11/2025 11:44:44,17.89,,,,
2266,06/11/2025 11:49:44,17.93,,,,
2267,06/11/2025 11:54:44,17.97,,,,
2268,06/11/2025 11:59:44,17.93,,,,
2269,06/11/2025 12:04:44,18.02,,,,
2270,06/11/2025 12:09:44,18.10,,,,
2271,06/11/2025 12:14:44,18.19,,,,
2272,06/11/2025 12:19:44,18.32,,,,
2273,06/11/2025 12:24:44,18.40,,,,
2274,06/11/2025 12:29:44,18.53,,,,
2275,06/11/2025 12:34:44,18.57,,,,
2276,06/11/2025 12:39:44,18.62,,,,
2277,06/11/2025 12:44:44,18.66,,,,
2278,06/11/2025 12:49:44,18.70,,,,
2279,06/11/2025 12:54:44,18.79,,,,
2280,06/11/2025 12:59:44,18.74,,,,
2281,06/11/2025 13:04:44,18.83,,,,
2282,06/11/2025 13:09:44,18.87,,,,
2283,06/11/2025 13:14:44,18.96,,,,
2284,06/11/2025 13:19:44,18.96,,,,
2285,06/11/2025 13:24:44,19.09,,,,
2286,06/11/2025 13:29:44,19.26,,,,
2287,06/11/2025 13:34:44,19.30,,,,
2288,06/11/2025 13:39:44,19.52,,,,
2289,06/11/2025 13:44:44,19.65,,,,
2290,06/11/2025 13:49:44,19.77,,,,
2291,06/11/2025 13:54:44,19.86,,,,
2292,06/11/2025 13:59:44,19.99,,,,
2293,06/11/2025 14:04:44,20.03,,,,
2294,06/11/2025 14:09:44,20.16,,,,
2295,06/11/2025 14:14:44,20.25,,,,
2296,06/11/2025 14:19:44,20.20,,,,
2297,06/11/2025 14:24:44,20.07,,,,
2298,06/11/2025 14:29:44,19.95,,,,
2299,06/11/2025 14:34:44,19.86,,,,
2300,06/11/2025 14:39:44,19.69,,,,
2301,06/11/2025 14:44:44,19.65,,,,
2302,06/11/2025 14:49:44,19.73,,,,
2303,06/11/2025 14:54:44,19.69,,,,
2304,06/11/2025 14:59:44,19.60,,,,
2305,06/11/2025 15:04:44,19.69,,,,
2306,06/11/2025 15:09:44,19.82,,,,
2307,06/11/2025 15:14:44,19.95,,,,
2308,06/11/2025 15:19:44,20.07,,,,
2309,06/11/2025 15:24:44,20.25,,,,
2310,06/11/2025 15:29:44,20.25,,,,
2311,06/11/2025 15:34:44,20.37,,,,
2312,06/11/2025 15:39:44,20.46,,,,
2313,06/11/2025 15:44:44,20.63,,,,
2314,06/11/2025 15:49:44,20.80,,,,
2315,06/11/2025 15:54:44,21.40,,,,
2316,06/11/2025 15:59:44,22.09,,,,
2317,06/11/2025 16:04:44,22.43,,,,
2318,06/11/2025 16:09:44,22.73,,,,
2319,06/11/2025 16:14:44,22.86,,,,
2320,06/11/2025 16:19:44,22.86,,,,
2321,06/11/2025 16:24:44,22.91,,,,
2322,06/11/2025 16:29:44,22.99,,,,
2323,06/11/2025 16:34:44,23.16,,,,
2324,06/11/2025 16:39:44,23.34,,,,
2325,06/11/2025 16:44:44,23.59,,,,
2326,06/11/2025 16:49:44,23.81,,,,
2327,06/11/2025 16:54:44,24.06,,,,
2328,06/11/2025 16:59:44,24.32,,,,
2329,06/11/2025 17:04:44,24.62,,,,
2330,06/11/2025 17:09:44,24.71,,,,
2331,06/11/2025 17:14:44,24.88,,,,
2332,06/11/2025 17:19:44,25.09,,,,
2333,06/11/2025 17:24:44,25.35,,,,
2334,06/11/2025 17:29:44,25.57,,,,
2335,06/11/2025 17:34:44,26.34,,,,
2336,06/11/2025 17:39:44,26.94,,,,
2337,06/11/2025 17:44:44,28.44,,,,
2338,06/11/2025 17:49:44,32.34,,,,
2339,06/11/2025 17:54:44,34.92,,,,
2340,06/11/2025 17:59:44,36.51,,,,
2341,06/11/2025 18:04:44,36.72,,,,
2342,06/11/2025 18:09:44,37.15,,,,
2343,06/11/2025 18:14:44,37.58,,,,
2344,06/11/2025 18:19:44,37.75,,,,
2345,06/11/2025 18:24:44,38.01,,,,
2346,06/11/2025 18:29:44,37.66,,,,
2347,06/11/2025 18:34:44,37.45,,,,
2348,06/11/2025 18:39:44,36.81,,,,
2349,06/11/2025 18:44:44,36.42,,,,
2350,06/11/2025 18:49:44,35.65,,,,
2351,06/11/2025 18:54:44,34.66,,,,
2352,06/11/2025 18:59:44,34.53,,,,
2353,06/11/2025 19:04:44,34.27,,,,
2354,06/11/2025 19:09:44,33.37,,,,
2355,06/11/2025 19:14:44,32.90,,,,
2356,06/11/2025 19:19:44,32.47,,,,
2357,06/11/2025 19:24:44,32.04,,,,
2358,06/11/2025 19:29:44,31.70,,,,
