#,Date-Time (EDT),Temperature   (°C),Started,Host Connected,Button Down,Button Up,End of File
5202,06/20/2025 09:29:25,16.86,,,,,
5203,06/20/2025 09:34:25,17.03,,,,,
5204,06/20/2025 09:39:25,16.94,,,,,
5205,06/20/2025 09:44:25,16.94,,,,,
5206,06/20/2025 09:49:25,16.99,,,,,
5207,06/20/2025 09:54:25,16.99,,,,,
5208,06/20/2025 09:59:25,17.03,,,,,
5209,06/20/2025 10:04:25,17.07,,,,,
5210,06/20/2025 10:09:25,17.11,,,,,
5211,06/20/2025 10:14:25,17.24,,,,,
5212,06/20/2025 10:19:25,17.29,,,,,
5213,06/20/2025 10:24:25,17.33,,,,,
5214,06/20/2025 10:29:25,17.37,,,,,
5215,06/20/2025 10:34:25,17.41,,,,,
5216,06/20/2025 10:39:25,17.46,,,,,
5217,06/20/2025 10:44:25,17.54,,,,,
5218,06/20/2025 10:49:25,17.59,,,,,
5219,06/20/2025 10:54:25,17.67,,,,,
5220,06/20/2025 10:59:25,17.63,,,,,
5221,06/20/2025 11:04:25,17.54,,,,,
5222,06/20/2025 11:09:25,17.67,,,,,
5223,06/20/2025 11:14:25,17.72,,,,,
5224,06/20/2025 11:19:25,17.72,,,,,
5225,06/20/2025 11:24:25,17.80,,,,,
5226,06/20/2025 11:29:25,17.84,,,,,
5227,06/20/2025 11:34:25,17.76,,,,,
5228,06/20/2025 11:39:25,18.02,,,,,
5229,06/20/2025 11:44:25,18.10,,,,,
5230,06/20/2025 11:49:25,18.19,,,,,
5231,06/20/2025 11:54:25,17.93,,,,,
5232,06/20/2025 11:59:25,18.32,,,,,
5233,06/20/2025 12:04:25,17.97,,,,,
5234,06/20/2025 12:09:25,17.97,,,,,
5235,06/20/2025 12:14:25,18.02,,,,,
5236,06/20/2025 12:19:25,18.49,,,,,
5237,06/20/2025 12:24:25,18.53,,,,,
5238,06/20/2025 12:29:25,18.49,,,,,
5239,06/20/2025 12:34:25,18.62,,,,,
5240,06/20/2025 12:39:25,18.66,,,,,
5241,06/20/2025 12:44:25,18.40,,,,,
5242,06/20/2025 12:49:25,18.27,,,,,
5243,06/20/2025 12:54:25,18.14,,,,,
5244,06/20/2025 12:59:25,18.27,,,,,
5245,06/20/2025 13:04:25,18.10,,,,,
5246,06/20/2025 13:09:25,17.89,,,,,
5247,06/20/2025 13:14:25,17.76,,,,,
5248,06/20/2025 13:19:25,17.76,,,,,
5249,06/20/2025 13:24:25,17.89,,,,,
5250,06/20/2025 13:29:25,18.06,,,,,
5251,06/20/2025 13:34:25,17.89,,,,,
5252,06/20/2025 13:39:25,17.67,,,,,
5253,06/20/2025 13:44:25,17.72,,,,,
5254,06/20/2025 13:49:25,17.76,,,,,
5255,06/20/2025 13:54:25,17.67,,,,,
5256,06/20/2025 13:59:25,17.63,,,,,
5257,06/20/2025 14:04:25,17.76,,,,,
5258,06/20/2025 14:09:25,17.72,,,,,
5259,06/20/2025 14:14:25,17.46,,,,,
5260,06/20/2025 14:19:25,17.33,,,,,
5261,06/20/2025 14:24:25,17.50,,,,,
5262,06/20/2025 14:29:25,17.24,,,,,
5263,06/20/2025 14:34:25,17.11,,,,,
5264,06/20/2025 14:39:25,17.11,,,,,
5265,06/20/2025 14:44:25,17.07,,,,,
5266,06/20/2025 14:49:25,17.07,,,,,
5267,06/20/2025 14:54:25,17.07,,,,,
5268,06/20/2025 14:59:25,17.03,,,,,
5269,06/20/2025 15:04:25,16.94,,,,,
5270,06/20/2025 15:09:25,16.99,,,,,
5271,06/20/2025 15:14:25,16.99,,,,,
5272,06/20/2025 15:19:25,16.99,,,,,
5273,06/20/2025 15:24:25,16.99,,,,,
5274,06/20/2025 15:29:25,16.99,,,,,
5275,06/20/2025 15:34:25,17.07,,,,,
5276,06/20/2025 15:39:25,16.99,,,,,
5277,06/20/2025 15:44:25,16.94,,,,,
5278,06/20/2025 15:49:25,16.86,,,,,
5279,06/20/2025 15:54:25,16.81,,,,,
5280,06/20/2025 15:59:25,16.73,,,,,
5281,06/20/2025 16:04:25,16.77,,,,,
5282,06/20/2025 16:09:25,16.60,,,,,
5283,06/20/2025 16:14:25,16.51,,,,,
5284,06/20/2025 16:19:25,16.51,,,,,
5285,06/20/2025 16:24:25,16.43,,,,,
5286,06/20/2025 16:29:25,16.47,,,,,
5287,06/20/2025 16:34:25,16.47,,,,,
5288,06/20/2025 16:39:25,16.56,,,,,
5289,06/20/2025 16:44:25,16.51,,,,,
5290,06/20/2025 16:49:25,16.47,,,,,
5291,06/20/2025 16:54:25,16.43,,,,,
5292,06/20/2025 16:59:25,16.43,,,,,
5293,06/20/2025 17:04:25,16.43,,,,,
5294,06/20/2025 17:09:25,16.39,,,,,
5295,06/20/2025 17:14:25,16.34,,,,,
5296,06/20/2025 17:19:25,16.39,,,,,
5297,06/20/2025 17:24:25,15.70,,,,,
5298,06/20/2025 17:29:25,14.45,,,,,
5299,06/20/2025 17:34:25,13.73,,,,,
5300,06/20/2025 17:39:25,13.43,,,,,
5301,06/20/2025 17:44:25,13.38,,,,,
5302,06/20/2025 17:49:25,13.34,,,,,
5303,06/20/2025 17:54:25,13.34,,,,,
5304,06/20/2025 17:59:25,13.38,,,,,
5305,06/20/2025 18:04:25,13.34,,,,,
5306,06/20/2025 18:09:25,13.30,,,,,
5307,06/20/2025 18:14:25,13.30,,,,,
5308,06/20/2025 18:19:25,13.21,,,,,
5309,06/20/2025 18:24:25,13.04,,,,,
5310,06/20/2025 18:29:25,12.95,,,,,
5311,06/20/2025 18:34:25,12.95,,,,,
5312,06/20/2025 18:39:25,12.87,,,,,
5313,06/20/2025 18:44:25,12.74,,,,,
5314,06/20/2025 18:49:25,12.74,,,,,
5315,06/20/2025 18:54:25,12.52,,,,,
5316,06/20/2025 18:59:25,12.10,,,,,
5317,06/20/2025 19:04:25,11.79,,,,,
5318,06/20/2025 19:09:25,11.71,,,,,
5319,06/20/2025 19:14:25,11.62,,,,,
5320,06/20/2025 19:19:25,11.62,,,,,
5321,06/20/2025 19:24:25,11.58,,,,,
5322,06/20/2025 19:29:25,11.62,,,,,
5323,06/20/2025 19:34:25,11.67,,,,,
5324,06/20/2025 19:39:25,11.71,,,,,
5325,06/20/2025 19:44:25,11.79,,,,,
5326,06/20/2025 19:49:25,11.84,,,,,
5327,06/20/2025 19:54:25,11.92,,,,,
5328,06/20/2025 19:59:25,11.84,,,,,
5329,06/20/2025 20:04:25,11.88,,,,,
5330,06/20/2025 20:09:25,11.84,,,,,
5331,06/20/2025 20:14:25,11.79,,,,,
5332,06/20/2025 20:19:25,11.88,,,,,
5333,06/20/2025 20:24:25,11.88,,,,,
5334,06/20/2025 20:29:25,11.92,,,,,
5335,06/20/2025 20:34:25,12.05,,,,,
5336,06/20/2025 20:39:25,12.44,,,,,
5337,06/20/2025 20:44:25,12.61,,,,,
5338,06/20/2025 20:49:25,12.65,,,,,
5339,06/20/2025 20:54:25,12.78,,,,,
5340,06/20/2025 20:59:25,12.74,,,,,
5341,06/20/2025 21:04:25,12.74,,,,,
5342,06/20/2025 21:09:25,12.52,,,,,
5343,06/20/2025 21:14:25,12.40,,,,,
5344,06/20/2025 21:19:25,12.35,,,,,
5345,06/20/2025 21:24:25,12.40,,,,,
5346,06/20/2025 21:29:25,12.44,,,,,
5347,06/20/2025 21:34:25,12.57,,,,,
5348,06/20/2025 21:39:25,12.57,,,,,
5349,06/20/2025 21:44:25,12.65,,,,,
5350,06/20/2025 21:49:25,12.70,,,,,
5351,06/20/2025 21:54:25,12.91,,,,,
5352,06/20/2025 21:59:25,13.25,,,,,
5353,06/20/2025 22:04:25,13.60,,,,,
5354,06/20/2025 22:09:25,13.85,,,,,
5355,06/20/2025 22:14:25,14.07,,,,,
5356,06/20/2025 22:19:25,14.33,,,,,
5357,06/20/2025 22:24:25,14.28,,,,,
5358,06/20/2025 22:29:25,14.20,,,,,
5359,06/20/2025 22:34:25,14.24,,,,,
5360,06/20/2025 22:39:25,14.28,,,,,
5361,06/20/2025 22:44:25,14.37,,,,,
5362,06/20/2025 22:49:25,14.45,,,,,
5363,06/20/2025 22:54:25,14.54,,,,,
5364,06/20/2025 22:59:25,14.63,,,,,
5365,06/20/2025 23:04:25,14.67,,,,,
5366,06/20/2025 23:09:25,14.71,,,,,
5367,06/20/2025 23:14:25,14.80,,,,,
5368,06/20/2025 23:19:25,14.93,,,,,
5369,06/20/2025 23:24:25,14.93,,,,,
5370,06/20/2025 23:29:25,15.01,,,,,
5371,06/20/2025 23:34:25,15.23,,,,,
5372,06/20/2025 23:39:25,15.27,,,,,
5373,06/20/2025 23:44:25,15.36,,,,,
5374,06/20/2025 23:49:25,15.40,,,,,
5375,06/20/2025 23:54:25,15.31,,,,,
5376,06/20/2025 23:59:25,15.40,,,,,
5377,06/21/2025 00:04:25,15.40,,,,,
5378,06/21/2025 00:09:25,15.40,,,,,
5379,06/21/2025 00:14:25,15.36,,,,,
5380,06/21/2025 00:19:25,15.44,,,,,
5381,06/21/2025 00:24:25,15.44,,,,,
5382,06/21/2025 00:29:25,15.44,,,,,
5383,06/21/2025 00:34:25,15.40,,,,,
5384,06/21/2025 00:39:25,15.44,,,,,
5385,06/21/2025 00:44:25,15.40,,,,,
5386,06/21/2025 00:49:25,15.44,,,,,
5387,06/21/2025 00:54:25,15.44,,,,,
5388,06/21/2025 00:59:25,15.48,,,,,
5389,06/21/2025 01:04:25,15.44,,,,,
5390,06/21/2025 01:09:25,15.44,,,,,
5391,06/21/2025 01:14:25,15.40,,,,,
5392,06/21/2025 01:19:25,15.44,,,,,
5393,06/21/2025 01:24:25,15.44,,,,,
5394,06/21/2025 01:29:25,15.44,,,,,
5395,06/21/2025 01:34:25,15.48,,,,,
5396,06/21/2025 01:39:25,15.44,,,,,
5397,06/21/2025 01:44:25,15.48,,,,,
5398,06/21/2025 01:49:25,15.48,,,,,
5399,06/21/2025 01:54:25,15.44,,,,,
5400,06/21/2025 01:59:25,15.44,,,,,
5401,06/21/2025 02:04:25,15.48,,,,,
5402,06/21/2025 02:09:25,15.44,,,,,
5403,06/21/2025 02:14:25,15.40,,,,,
5404,06/21/2025 02:19:25,15.36,,,,,
5405,06/21/2025 02:24:25,15.36,,,,,
5406,06/21/2025 02:29:25,15.40,,,,,
5407,06/21/2025 02:34:25,15.40,,,,,
5408,06/21/2025 02:39:25,15.36,,,,,
5409,06/21/2025 02:44:25,15.36,,,,,
5410,06/21/2025 02:49:25,15.40,,,,,
5411,06/21/2025 02:54:25,15.36,,,,,
5412,06/21/2025 02:59:25,15.40,,,,,
5413,06/21/2025 03:04:25,15.40,,,,,
5414,06/21/2025 03:09:25,15.40,,,,,
5415,06/21/2025 03:14:25,15.44,,,,,
5416,06/21/2025 03:19:25,15.44,,,,,
5417,06/21/2025 03:24:25,15.48,,,,,
5418,06/21/2025 03:29:25,15.57,,,,,
5419,06/21/2025 03:34:25,15.57,,,,,
5420,06/21/2025 03:39:25,15.61,,,,,
5421,06/21/2025 03:44:25,15.66,,,,,
5422,06/21/2025 03:49:25,15.66,,,,,
5423,06/21/2025 03:54:25,15.70,,,,,
5424,06/21/2025 03:59:25,15.70,,,,,
5425,06/21/2025 04:04:25,15.70,,,,,
5426,06/21/2025 04:09:25,15.57,,,,,
5427,06/21/2025 04:14:25,15.18,,,,,
5428,06/21/2025 04:19:25,14.63,,,,,
5429,06/21/2025 04:24:25,14.41,,,,,
5430,06/21/2025 04:29:25,14.37,,,,,
5431,06/21/2025 04:34:25,14.33,,,,,
5432,06/21/2025 04:39:25,14.28,,,,,
5433,06/21/2025 04:44:25,14.24,,,,,
5434,06/21/2025 04:49:25,14.33,,,,,
5435,06/21/2025 04:54:25,14.37,,,,,
5436,06/21/2025 04:59:25,14.67,,,,,
5437,06/21/2025 05:04:25,14.63,,,,,
5438,06/21/2025 05:09:25,14.80,,,,,
5439,06/21/2025 05:14:25,14.93,,,,,
5440,06/21/2025 05:19:25,14.75,,,,,
5441,06/21/2025 05:24:25,14.45,,,,,
5442,06/21/2025 05:29:25,14.20,,,,,
5443,06/21/2025 05:34:25,13.94,,,,,
5444,06/21/2025 05:39:25,13.94,,,,,
5445,06/21/2025 05:44:25,13.90,,,,,
5446,06/21/2025 05:49:25,13.94,,,,,
5447,06/21/2025 05:54:25,14.07,,,,,
5448,06/21/2025 05:59:25,14.24,,,,,
5449,06/21/2025 06:04:25,14.37,,,,,
5450,06/21/2025 06:09:25,13.85,,,,,
5451,06/21/2025 06:14:25,13.17,,,,,
5452,06/21/2025 06:19:25,12.78,,,,,
5453,06/21/2025 06:24:25,12.57,,,,,
5454,06/21/2025 06:29:25,12.48,,,,,
5455,06/21/2025 06:34:25,12.40,,,,,
5456,06/21/2025 06:39:25,12.35,,,,,
5457,06/21/2025 06:44:25,12.40,,,,,
5458,06/21/2025 06:49:25,12.52,,,,,
5459,06/21/2025 06:54:25,12.65,,,,,
5460,06/21/2025 06:59:25,12.78,,,,,
5461,06/21/2025 07:04:25,12.91,,,,,
5462,06/21/2025 07:09:25,12.87,,,,,
5463,06/21/2025 07:14:25,12.95,,,,,
5464,06/21/2025 07:19:25,12.95,,,,,
5465,06/21/2025 07:24:25,13.00,,,,,
5466,06/21/2025 07:29:25,13.04,,,,,
5467,06/21/2025 07:34:25,13.17,,,,,
5468,06/21/2025 07:39:25,13.25,,,,,
5469,06/21/2025 07:44:25,13.30,,,,,
5470,06/21/2025 07:49:25,13.30,,,,,
5471,06/21/2025 07:54:25,13.38,,,,,
5472,06/21/2025 07:59:25,13.51,,,,,
5473,06/21/2025 08:04:25,13.60,,,,,
5474,06/21/2025 08:09:25,13.60,,,,,
5475,06/21/2025 08:14:25,13.64,,,,,
5476,06/21/2025 08:19:25,13.68,,,,,
5477,06/21/2025 08:24:25,13.68,,,,,
5478,06/21/2025 08:29:25,13.68,,,,,
5479,06/21/2025 08:34:25,13.51,,,,,
5480,06/21/2025 08:39:25,13.38,,,,,
5481,06/21/2025 08:44:25,13.38,,,,,
5482,06/21/2025 08:49:25,13.43,,,,,
5483,06/21/2025 08:54:25,13.47,,,,,
5484,06/21/2025 08:59:25,13.51,,,,,
5485,06/21/2025 09:04:25,13.60,,,,,
5486,06/21/2025 09:09:25,13.55,,,,,
5487,06/21/2025 09:14:25,13.64,,,,,
5488,06/21/2025 09:19:25,13.68,,,,,
5489,06/21/2025 09:24:25,13.73,,,,,
5490,06/21/2025 09:29:25,13.81,,,,,
5491,06/21/2025 09:34:25,13.81,,,,,
5492,06/21/2025 09:39:25,13.85,,,,,
5493,06/21/2025 09:44:25,13.94,,,,,
5494,06/21/2025 09:49:25,13.98,,,,,
5495,06/21/2025 09:54:25,14.07,,,,,
5496,06/21/2025 09:59:25,14.11,,,,,
5497,06/21/2025 10:04:25,14.20,,,,,
5498,06/21/2025 10:09:25,14.33,,,,,
5499,06/21/2025 10:14:25,14.33,,,,,
5500,06/21/2025 10:19:25,14.45,,,,,
5501,06/21/2025 10:24:25,14.50,,,,,
5502,06/21/2025 10:29:25,14.54,,,,,
5503,06/21/2025 10:34:25,14.67,,,,,
5504,06/21/2025 10:39:25,14.84,,,,,
5505,06/21/2025 10:44:25,14.88,,,,,
5506,06/21/2025 10:49:25,15.01,,,,,
5507,06/21/2025 10:54:25,15.10,,,,,
5508,06/21/2025 10:59:25,15.23,,,,,
5509,06/21/2025 11:04:25,15.31,,,,,
5510,06/21/2025 11:09:25,15.40,,,,,
5511,06/21/2025 11:14:25,15.48,,,,,
5512,06/21/2025 11:19:25,15.61,,,,,
5513,06/21/2025 11:24:25,15.74,,,,,
5514,06/21/2025 11:29:25,15.83,,,,,
5515,06/21/2025 11:34:25,15.87,,,,,
5516,06/21/2025 11:39:25,15.91,,,,,
5517,06/21/2025 11:44:25,16.00,,,,,
5518,06/21/2025 11:49:25,16.04,,,,,
5519,06/21/2025 11:54:25,16.08,,,,,
5520,06/21/2025 11:59:25,16.21,,,,,
5521,06/21/2025 12:04:25,16.34,,,,,
5522,06/21/2025 12:09:25,16.39,,,,,
5523,06/21/2025 12:14:25,16.39,,,,,
5524,06/21/2025 12:19:25,16.47,,,,,
5525,06/21/2025 12:24:25,16.51,,,,,
5526,06/21/2025 12:29:25,16.60,,,,,
5527,06/21/2025 12:34:25,16.64,,,,,
5528,06/21/2025 12:39:25,16.64,,,,,
5529,06/21/2025 12:44:25,16.64,,,,,
5530,06/21/2025 12:49:25,16.73,,,,,
5531,06/21/2025 12:54:25,16.73,,,,,
5532,06/21/2025 12:59:25,16.81,,,,,
5533,06/21/2025 13:04:25,16.86,,,,,
5534,06/21/2025 13:09:25,16.90,,,,,
5535,06/21/2025 13:14:25,16.94,,,,,
5536,06/21/2025 13:19:25,16.94,,,,,
5537,06/21/2025 13:24:25,16.99,,,,,
5538,06/21/2025 13:29:25,17.16,,,,,
5539,06/21/2025 13:34:25,17.24,,,,,
5540,06/21/2025 13:39:25,17.37,,,,,
5541,06/21/2025 13:44:25,18.02,,,,,
5542,06/21/2025 13:49:25,18.66,,,,,
5543,06/21/2025 13:54:25,18.83,,,,,
5544,06/21/2025 13:59:25,18.92,,,,,
5545,06/21/2025 14:04:25,19.00,,,,,
5546,06/21/2025 14:09:25,19.05,,,,,
5547,06/21/2025 14:14:25,19.22,,,,,
5548,06/21/2025 14:19:25,19.30,,,,,
5549,06/21/2025 14:24:25,19.30,,,,,
5550,06/21/2025 14:29:25,19.39,,,,,
5551,06/21/2025 14:34:25,19.13,,,,,
5552,06/21/2025 14:39:25,18.87,,,,,
5553,06/21/2025 14:44:25,18.70,,,,,
5554,06/21/2025 14:49:25,18.70,,,,,
5555,06/21/2025 14:54:25,18.74,,,,,
5556,06/21/2025 14:59:25,18.74,,,,,
5557,06/21/2025 15:04:25,18.74,,,,,
5558,06/21/2025 15:09:25,18.79,,,,,
5559,06/21/2025 15:14:25,18.79,,,,,
5560,06/21/2025 15:19:25,18.83,,,,,
5561,06/21/2025 15:24:25,18.87,,,,,
5562,06/21/2025 15:29:25,18.87,,,,,
5563,06/21/2025 15:34:25,18.79,,,,,
5564,06/21/2025 15:39:25,18.92,,,,,
5565,06/21/2025 15:44:25,18.87,,,,,
5566,06/21/2025 15:49:25,18.83,,,,,
5567,06/21/2025 15:54:25,18.74,,,,,
5568,06/21/2025 15:59:25,18.74,,,,,
5569,06/21/2025 16:04:25,18.70,,,,,
5570,06/21/2025 16:09:25,18.66,,,,,
5571,06/21/2025 16:14:25,18.66,,,,,
5572,06/21/2025 16:19:25,18.62,,,,,
5573,06/21/2025 16:24:25,18.57,,,,,
5574,06/21/2025 16:29:25,18.44,,,,,
5575,06/21/2025 16:34:25,18.36,,,,,
5576,06/21/2025 16:39:25,18.32,,,,,
5577,06/21/2025 16:44:25,17.46,,,,,
5578,06/21/2025 16:49:25,16.90,,,,,
5579,06/21/2025 16:54:25,16.81,,,,,
5580,06/21/2025 16:59:25,16.86,,,,,
5581,06/21/2025 17:04:25,16.56,,,,,
5582,06/21/2025 17:09:25,16.08,,,,,
5583,06/21/2025 17:14:25,15.91,,,,,
5584,06/21/2025 17:19:25,15.66,,,,,
5585,06/21/2025 17:24:25,15.36,,,,,
5586,06/21/2025 17:29:25,15.31,,,,,
5587,06/21/2025 17:34:25,13.85,,,,,
5588,06/21/2025 17:39:25,12.70,,,,,
5589,06/21/2025 17:44:25,12.31,,,,,
5590,06/21/2025 17:49:25,12.14,,,,,
5591,06/21/2025 17:54:25,12.10,,,,,
5592,06/21/2025 17:59:25,12.01,,,,,
5593,06/21/2025 18:04:25,12.01,,,,,
5594,06/21/2025 18:09:25,11.92,,,,,
5595,06/21/2025 18:14:25,11.84,,,,,
5596,06/21/2025 18:19:25,11.75,,,,,
5597,06/21/2025 18:24:25,11.79,,,,,
5598,06/21/2025 18:29:25,11.79,,,,,
5599,06/21/2025 18:34:25,11.71,,,,,
5600,06/21/2025 18:39:25,11.67,,,,,
5601,06/21/2025 18:44:25,11.67,,,,,
5602,06/21/2025 18:49:25,11.71,,,,,
5603,06/21/2025 18:54:25,11.62,,,,,
5604,06/21/2025 18:59:25,11.67,,,,,
5605,06/21/2025 19:04:25,11.67,,,,,
5606,06/21/2025 19:09:25,11.67,,,,,
5607,06/21/2025 19:14:25,11.71,,,,,
5608,06/21/2025 19:19:25,11.79,,,,,
5609,06/21/2025 19:24:25,11.79,,,,,
5610,06/21/2025 19:29:25,11.79,,,,,
5611,06/21/2025 19:34:25,11.88,,,,,
5612,06/21/2025 19:39:25,11.92,,,,,
5613,06/21/2025 19:44:25,12.05,,,,,
5614,06/21/2025 19:49:25,12.10,,,,,
5615,06/21/2025 19:54:25,12.31,,,,,
5616,06/21/2025 19:59:25,12.31,,,,,
5617,06/21/2025 20:04:25,12.35,,,,,
5618,06/21/2025 20:09:25,12.48,,,,,
5619,06/21/2025 20:14:25,12.57,,,,,
5620,06/21/2025 20:19:25,12.22,,,,,
5621,06/21/2025 20:24:25,12.10,,,,,
5622,06/21/2025 20:29:25,12.05,,,,,
5623,06/21/2025 20:34:25,12.05,,,,,
5624,06/21/2025 20:39:25,12.10,,,,,
5625,06/21/2025 20:44:25,12.10,,,,,
5626,06/21/2025 20:49:25,12.14,,,,,
5627,06/21/2025 20:54:25,12.18,,,,,
5628,06/21/2025 20:59:25,12.22,,,,,
5629,06/21/2025 21:04:25,12.22,,,,,
5630,06/21/2025 21:09:25,12.18,,,,,
5631,06/21/2025 21:14:25,12.14,,,,,
5632,06/21/2025 21:19:25,12.18,,,,,
5633,06/21/2025 21:24:25,12.10,,,,,
5634,06/21/2025 21:29:25,12.05,,,,,
5635,06/21/2025 21:34:25,11.97,,,,,
5636,06/21/2025 21:39:25,11.97,,,,,
5637,06/21/2025 21:44:25,12.01,,,,,
5638,06/21/2025 21:49:25,12.01,,,,,
5639,06/21/2025 21:54:25,12.05,,,,,
5640,06/21/2025 21:59:25,12.05,,,,,
5641,06/21/2025 22:04:25,12.14,,,,,
5642,06/21/2025 22:09:25,12.31,,,,,
5643,06/21/2025 22:14:25,12.35,,,,,
5644,06/21/2025 22:19:25,12.44,,,,,
5645,06/21/2025 22:24:25,12.57,,,,,
5646,06/21/2025 22:29:25,12.70,,,,,
5647,06/21/2025 22:34:25,12.95,,,,,
5648,06/21/2025 22:39:25,13.08,,,,,
5649,06/21/2025 22:44:25,13.17,,,,,
5650,06/21/2025 22:49:25,13.34,,,,,
5651,06/21/2025 22:54:25,13.60,,,,,
5652,06/21/2025 22:59:25,13.98,,,,,
5653,06/21/2025 23:04:25,14.45,,,,,
5654,06/21/2025 23:09:25,14.80,,,,,
5655,06/21/2025 23:14:25,14.97,,,,,
5656,06/21/2025 23:19:25,14.93,,,,,
5657,06/21/2025 23:24:25,15.01,,,,,
5658,06/21/2025 23:29:25,15.06,,,,,
5659,06/21/2025 23:34:25,15.14,,,,,
5660,06/21/2025 23:39:25,15.14,,,,,
5661,06/21/2025 23:44:25,15.23,,,,,
5662,06/21/2025 23:49:25,15.27,,,,,
5663,06/21/2025 23:54:25,15.31,,,,,
5664,06/21/2025 23:59:25,15.31,,,,,
5665,06/22/2025 00:04:25,15.36,,,,,
5666,06/22/2025 00:09:25,15.36,,,,,
5667,06/22/2025 00:14:25,15.40,,,,,
5668,06/22/2025 00:19:25,15.40,,,,,
5669,06/22/2025 00:24:25,15.44,,,,,
5670,06/22/2025 00:29:25,15.44,,,,,
5671,06/22/2025 00:34:25,15.44,,,,,
5672,06/22/2025 00:39:25,15.44,,,,,
5673,06/22/2025 00:44:25,15.48,,,,,
5674,06/22/2025 00:49:25,15.44,,,,,
5675,06/22/2025 00:54:25,15.44,,,,,
5676,06/22/2025 00:59:25,15.53,,,,,
5677,06/22/2025 01:04:25,15.53,,,,,
5678,06/22/2025 01:09:25,15.53,,,,,
5679,06/22/2025 01:14:25,15.48,,,,,
5680,06/22/2025 01:19:25,15.57,,,,,
5681,06/22/2025 01:24:25,15.61,,,,,
5682,06/22/2025 01:29:25,15.61,,,,,
5683,06/22/2025 01:34:25,15.74,,,,,
5684,06/22/2025 01:39:25,15.87,,,,,
5685,06/22/2025 01:44:25,15.91,,,,,
5686,06/22/2025 01:49:25,16.04,,,,,
5687,06/22/2025 01:54:25,16.13,,,,,
5688,06/22/2025 01:59:25,16.21,,,,,
5689,06/22/2025 02:04:25,16.17,,,,,
5690,06/22/2025 02:09:25,16.26,,,,,
5691,06/22/2025 02:14:25,16.34,,,,,
5692,06/22/2025 02:19:25,16.39,,,,,
5693,06/22/2025 02:24:25,16.43,,,,,
5694,06/22/2025 02:29:25,16.43,,,,,
5695,06/22/2025 02:34:25,16.43,,,,,
5696,06/22/2025 02:39:25,16.51,,,,,
5697,06/22/2025 02:44:25,16.51,,,,,
5698,06/22/2025 02:49:25,16.51,,,,,
5699,06/22/2025 02:54:25,16.51,,,,,
5700,06/22/2025 02:59:25,16.43,,,,,
5701,06/22/2025 03:04:25,16.51,,,,,
5702,06/22/2025 03:09:25,16.47,,,,,
5703,06/22/2025 03:14:25,16.47,,,,,
5704,06/22/2025 03:19:25,16.39,,,,,
5705,06/22/2025 03:24:25,16.43,,,,,
5706,06/22/2025 03:29:25,16.43,,,,,
5707,06/22/2025 03:34:25,16.43,,,,,
5708,06/22/2025 03:39:25,16.43,,,,,
5709,06/22/2025 03:44:25,16.43,,,,,
5710,06/22/2025 03:49:25,16.43,,,,,
5711,06/22/2025 03:54:25,16.47,,,,,
5712,06/22/2025 03:59:25,16.47,,,,,
5713,06/22/2025 04:04:25,16.47,,,,,
5714,06/22/2025 04:09:25,16.47,,,,,
5715,06/22/2025 04:14:25,16.43,,,,,
5716,06/22/2025 04:19:25,16.47,,,,,
5717,06/22/2025 04:24:25,16.43,,,,,
5718,06/22/2025 04:29:25,16.43,,,,,
5719,06/22/2025 04:34:25,16.47,,,,,
5720,06/22/2025 04:39:25,16.43,,,,,
5721,06/22/2025 04:44:25,16.47,,,,,
5722,06/22/2025 04:49:25,16.39,,,,,
5723,06/22/2025 04:54:25,16.43,,,,,
5724,06/22/2025 04:59:25,16.47,,,,,
5725,06/22/2025 05:04:25,16.51,,,,,
5726,06/22/2025 05:09:25,16.47,,,,,
5727,06/22/2025 05:14:25,16.51,,,,,
5728,06/22/2025 05:19:25,16.51,,,,,
5729,06/22/2025 05:24:25,16.51,,,,,
5730,06/22/2025 05:29:25,16.51,,,,,
5731,06/22/2025 05:34:25,16.51,,,,,
5732,06/22/2025 05:39:25,16.47,,,,,
5733,06/22/2025 05:44:25,16.56,,,,,
5734,06/22/2025 05:49:25,16.56,,,,,
5735,06/22/2025 05:54:25,16.56,,,,,
5736,06/22/2025 05:59:25,16.56,,,,,
5737,06/22/2025 06:04:25,16.56,,,,,
5738,06/22/2025 06:09:25,16.56,,,,,
5739,06/22/2025 06:14:25,16.43,,,,,
5740,06/22/2025 06:19:25,16.39,,,,,
5741,06/22/2025 06:24:25,16.08,,,,,
5742,06/22/2025 06:29:25,15.83,,,,,
5743,06/22/2025 06:34:25,15.74,,,,,
5744,06/22/2025 06:39:25,15.57,,,,,
5745,06/22/2025 06:44:25,15.53,,,,,
5746,06/22/2025 06:49:25,15.53,,,,,
5747,06/22/2025 06:54:25,15.53,,,,,
5748,06/22/2025 06:59:25,15.40,,,,,
5749,06/22/2025 07:04:25,15.40,,,,,
5750,06/22/2025 07:09:25,15.44,,,,,
5751,06/22/2025 07:14:25,15.40,,,,,
5752,06/22/2025 07:19:25,15.48,,,,,
5753,06/22/2025 07:24:25,15.53,,,,,
5754,06/22/2025 07:29:25,15.57,,,,,
5755,06/22/2025 07:34:25,15.57,,,,,
5756,06/22/2025 07:39:25,15.53,,,,,
5757,06/22/2025 07:44:25,15.57,,,,,
5758,06/22/2025 07:49:25,15.61,,,,,
5759,06/22/2025 07:54:25,15.66,,,,,
