#,Date-Time (EDT),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,End of File
1918,06/09/2025 00:07:35,18.10,0.00,,,,,
1919,06/09/2025 00:12:35,18.10,0.00,,,,,
1920,06/09/2025 00:17:35,18.10,0.00,,,,,
1921,06/09/2025 00:22:35,18.10,0.00,,,,,
1922,06/09/2025 00:27:35,18.14,0.00,,,,,
1923,06/09/2025 00:32:35,18.14,0.00,,,,,
1924,06/09/2025 00:37:35,18.06,0.00,,,,,
1925,06/09/2025 00:42:35,18.10,0.00,,,,,
1926,06/09/2025 00:47:35,18.06,0.00,,,,,
1927,06/09/2025 00:52:35,18.02,0.00,,,,,
1928,06/09/2025 00:57:35,18.06,0.00,,,,,
1929,06/09/2025 01:02:35,18.06,0.00,,,,,
1930,06/09/2025 01:07:35,18.14,0.00,,,,,
1931,06/09/2025 01:12:35,18.14,0.00,,,,,
1932,06/09/2025 01:17:35,18.14,0.00,,,,,
1933,06/09/2025 01:22:35,18.19,0.00,,,,,
1934,06/09/2025 01:27:35,18.14,0.00,,,,,
1935,06/09/2025 01:32:35,18.14,0.00,,,,,
1936,06/09/2025 01:37:35,18.19,0.00,,,,,
1937,06/09/2025 01:42:35,18.14,0.00,,,,,
1938,06/09/2025 01:47:35,18.14,0.00,,,,,
1939,06/09/2025 01:52:35,18.14,0.00,,,,,
1940,06/09/2025 01:57:35,18.23,0.00,,,,,
1941,06/09/2025 02:02:35,18.23,0.00,,,,,
1942,06/09/2025 02:07:35,18.40,0.00,,,,,
1943,06/09/2025 02:12:35,18.40,0.00,,,,,
1944,06/09/2025 02:17:35,18.36,0.00,,,,,
1945,06/09/2025 02:22:35,18.53,0.00,,,,,
1946,06/09/2025 02:27:35,18.70,0.00,,,,,
1947,06/09/2025 02:32:35,18.74,0.00,,,,,
1948,06/09/2025 02:37:35,18.83,0.00,,,,,
1949,06/09/2025 02:42:35,18.87,0.00,,,,,
1950,06/09/2025 02:47:35,18.83,0.00,,,,,
1951,06/09/2025 02:52:35,18.87,0.00,,,,,
1952,06/09/2025 02:57:35,18.92,0.00,,,,,
1953,06/09/2025 03:02:35,18.83,0.00,,,,,
1954,06/09/2025 03:07:35,18.92,0.00,,,,,
1955,06/09/2025 03:12:35,18.92,0.00,,,,,
1956,06/09/2025 03:17:35,18.96,0.00,,,,,
1957,06/09/2025 03:22:35,18.96,0.00,,,,,
1958,06/09/2025 03:27:35,18.96,0.00,,,,,
1959,06/09/2025 03:32:35,19.00,0.00,,,,,
1960,06/09/2025 03:37:35,18.96,0.00,,,,,
1961,06/09/2025 03:42:35,18.92,0.00,,,,,
1962,06/09/2025 03:47:35,18.96,0.00,,,,,
1963,06/09/2025 03:52:35,18.92,0.00,,,,,
1964,06/09/2025 03:57:35,18.96,0.00,,,,,
1965,06/09/2025 04:02:35,18.96,0.00,,,,,
1966,06/09/2025 04:07:35,18.92,0.00,,,,,
1967,06/09/2025 04:12:35,18.87,0.00,,,,,
1968,06/09/2025 04:17:35,18.87,0.00,,,,,
1969,06/09/2025 04:22:35,18.87,0.21,,,,,
1970,06/09/2025 04:27:35,18.83,1.06,,,,,
1971,06/09/2025 04:32:35,18.79,2.76,,,,,
1972,06/09/2025 04:37:35,18.83,6.41,,,,,
1973,06/09/2025 04:42:35,18.74,14.74,,,,,
1974,06/09/2025 04:47:35,18.70,29.53,,,,,
1975,06/09/2025 04:52:35,18.74,48.32,,,,,
1976,06/09/2025 04:57:35,18.79,62.90,,,,,
1977,06/09/2025 05:02:35,18.74,75.24,,,,,
1978,06/09/2025 05:07:35,18.79,103.56,,,,,
1979,06/09/2025 05:12:35,18.74,137.72,,,,,
1980,06/09/2025 05:17:35,18.74,214.80,,,,,
1981,06/09/2025 05:22:35,18.83,303.76,,,,,
1982,06/09/2025 05:27:35,18.79,487.04,,,,,
1983,06/09/2025 05:32:35,18.79,570.08,,,,,
1984,06/09/2025 05:37:35,18.74,630.88,,,,,
1985,06/09/2025 05:42:35,18.74,704.96,,,,,
1986,06/09/2025 05:47:35,18.74,723.52,,,,,
1987,06/09/2025 05:52:35,18.74,776.96,,,,,
1988,06/09/2025 05:57:35,18.79,883.84,,,,,
1989,06/09/2025 06:02:35,18.83,940.80,,,,,
1990,06/09/2025 06:07:35,18.87,1037.12,,,,,
1991,06/09/2025 06:12:35,18.83,1135.68,,,,,
1992,06/09/2025 06:17:35,18.92,1159.68,,,,,
1993,06/09/2025 06:22:35,18.92,1208.32,,,,,
1994,06/09/2025 06:27:35,18.92,1435.52,,,,,
1995,06/09/2025 06:32:35,18.96,1438.08,,,,,
1996,06/09/2025 06:37:35,18.92,1507.84,,,,,
1997,06/09/2025 06:42:35,18.87,1740.16,,,,,
1998,06/09/2025 06:47:35,18.83,2154.24,,,,,
1999,06/09/2025 06:52:35,18.66,2484.48,,,,,
2000,06/09/2025 06:57:35,18.36,2814.72,,,,,
2001,06/09/2025 07:02:35,18.10,2823.68,,,,,
2002,06/09/2025 07:07:35,17.89,3290.88,,,,,
2003,06/09/2025 07:12:35,17.76,3892.48,,,,,
2004,06/09/2025 07:17:35,17.76,2886.40,,,,,
2005,06/09/2025 07:22:35,17.63,2617.60,,,,,
2006,06/09/2025 07:27:35,17.63,2778.88,,,,,
2007,06/09/2025 07:32:35,17.72,5788.16,,,,,
2008,06/09/2025 07:37:35,17.72,4171.52,,,,,
2009,06/09/2025 07:42:35,17.80,4189.44,,,,,
2010,06/09/2025 07:47:35,17.80,4011.52,,,,,
2011,06/09/2025 07:52:35,17.80,4464.64,,,,,
2012,06/09/2025 07:57:35,17.84,5816.32,,,,,
2013,06/09/2025 08:02:35,17.89,6174.72,,,,,
2014,06/09/2025 08:07:35,17.89,8038.40,,,,,
2015,06/09/2025 08:12:35,17.84,5180.16,,,,,
2016,06/09/2025 08:17:35,17.84,5278.72,,,,,
2017,06/09/2025 08:22:35,17.93,6049.28,,,,,
2018,06/09/2025 08:27:35,17.89,6218.24,,,,,
2019,06/09/2025 08:32:35,17.89,4199.68,,,,,
2020,06/09/2025 08:37:35,17.84,3875.84,,,,,
2021,06/09/2025 08:42:35,17.84,3633.92,,,,,
2022,06/09/2025 08:47:35,17.84,3586.56,,,,,
2023,06/09/2025 08:52:35,17.80,3412.48,,,,,
2024,06/09/2025 08:57:35,17.89,3623.68,,,,,
2025,06/09/2025 09:02:35,17.84,4052.48,,,,,
2026,06/09/2025 09:07:35,17.89,4284.16,,,,,
2027,06/09/2025 09:12:35,17.89,4624.64,,,,,
2028,06/09/2025 09:17:35,17.93,4764.16,,,,,
2029,06/09/2025 09:22:35,17.97,6010.88,,,,,
2030,06/09/2025 09:27:35,18.06,7907.84,,,,,
2031,06/09/2025 09:32:35,18.06,5680.64,,,,,
2032,06/09/2025 09:37:35,18.02,8079.36,,,,,
2033,06/09/2025 09:42:35,18.06,5396.48,,,,,
2034,06/09/2025 09:47:35,18.06,7165.44,,,,,
2035,06/09/2025 09:52:35,18.10,7390.72,,,,,
2036,06/09/2025 09:57:35,18.10,5291.52,,,,,
2037,06/09/2025 10:02:35,18.02,4958.72,,,,,
2038,06/09/2025 10:07:35,18.06,4823.04,,,,,
2039,06/09/2025 10:12:35,18.06,5104.64,,,,,
2040,06/09/2025 10:17:35,18.06,5660.16,,,,,
2041,06/09/2025 10:22:35,18.10,4880.64,,,,,
2042,06/09/2025 10:27:35,18.06,3939.84,,,,,
2043,06/09/2025 10:32:35,18.10,4261.12,,,,,
2044,06/09/2025 10:37:35,18.10,4712.96,,,,,
2045,06/09/2025 10:42:35,18.10,4893.44,,,,,
2046,06/09/2025 10:47:35,18.10,4529.92,,,,,
2047,06/09/2025 10:52:35,18.14,4359.68,,,,,
2048,06/09/2025 10:57:35,18.14,4665.60,,,,,
2049,06/09/2025 11:02:35,18.14,4501.76,,,,,
2050,06/09/2025 11:07:35,18.19,4345.60,,,,,
2051,06/09/2025 11:12:35,18.14,4107.52,,,,,
2052,06/09/2025 11:17:35,18.19,4390.40,,,,,
2053,06/09/2025 11:22:35,18.14,4458.24,,,,,
2054,06/09/2025 11:27:35,18.19,4720.64,,,,,
2055,06/09/2025 11:32:35,18.23,4546.56,,,,,
2056,06/09/2025 11:37:35,18.23,4774.40,,,,,
2057,06/09/2025 11:42:35,18.23,5798.40,,,,,
2058,06/09/2025 11:47:35,18.27,5155.84,,,,,
2059,06/09/2025 11:52:35,18.23,5132.80,,,,,
2060,06/09/2025 11:57:35,18.02,4917.76,,,,,
2061,06/09/2025 12:02:35,17.80,4593.92,,,,,
2062,06/09/2025 12:07:35,17.63,4536.32,,,,,
2063,06/09/2025 12:12:35,17.63,5365.76,,,,,
2064,06/09/2025 12:17:35,17.41,5016.32,,,,,
2065,06/09/2025 12:22:35,17.41,5294.08,,,,,
2066,06/09/2025 12:27:35,17.46,5701.12,,,,,
2067,06/09/2025 12:32:35,17.46,6410.24,,,,,
2068,06/09/2025 12:37:35,17.50,8309.76,,,,,
2069,06/09/2025 12:42:35,17.50,6863.36,,,,,
2070,06/09/2025 12:47:35,17.59,6968.32,,,,,
2071,06/09/2025 12:52:35,17.59,7457.28,,,,,
2072,06/09/2025 12:57:35,17.63,7656.96,,,,,
2073,06/09/2025 13:02:35,17.63,7411.20,,,,,
2074,06/09/2025 13:07:35,17.72,8174.08,,,,,
2075,06/09/2025 13:12:35,17.80,7682.56,,,,,
2076,06/09/2025 13:17:35,17.80,7362.56,,,,,
2077,06/09/2025 13:22:35,17.89,7600.64,,,,,
2078,06/09/2025 13:27:35,17.97,7833.60,,,,,
2079,06/09/2025 13:32:35,18.06,8276.48,,,,,
2080,06/09/2025 13:37:35,18.14,8133.12,,,,,
2081,06/09/2025 13:42:35,18.19,9126.40,,,,,
2082,06/09/2025 13:47:35,18.40,9856.00,,,,,
2083,06/09/2025 13:52:35,18.66,9495.04,,,,,
2084,06/09/2025 13:57:35,18.79,10721.28,,,,,
2085,06/09/2025 14:02:35,18.92,10659.84,,,,,
2086,06/09/2025 14:07:35,18.96,9203.20,,,,,
2087,06/09/2025 14:12:35,19.00,9753.60,,,,,
2088,06/09/2025 14:17:35,19.00,10135.04,,,,,
2089,06/09/2025 14:22:35,19.09,8609.28,,,,,
2090,06/09/2025 14:27:35,19.09,8842.24,,,,,
2091,06/09/2025 14:32:35,19.13,10414.08,,,,,
2092,06/09/2025 14:37:35,19.26,13061.12,,,,,
2093,06/09/2025 14:42:35,19.30,9326.08,,,,,
2094,06/09/2025 14:47:35,19.13,7416.32,,,,,
2095,06/09/2025 14:52:35,19.13,6771.20,,,,,
2096,06/09/2025 14:57:35,19.13,6950.40,,,,,
2097,06/09/2025 15:02:35,19.22,7656.96,,,,,
2098,06/09/2025 15:07:35,19.22,7595.52,,,,,
2099,06/09/2025 15:12:35,19.30,8133.12,,,,,
2100,06/09/2025 15:17:35,19.35,7370.24,,,,,
2101,06/09/2025 15:22:35,19.43,6617.60,,,,,
2102,06/09/2025 15:27:35,19.35,6433.28,,,,,
2103,06/09/2025 15:32:35,19.35,6090.24,,,,,
2104,06/09/2025 15:37:35,19.43,6300.16,,,,,
2105,06/09/2025 15:42:35,19.43,6471.68,,,,,
2106,06/09/2025 15:47:35,19.56,7178.24,,,,,
2107,06/09/2025 15:52:35,19.69,9802.24,,,,,
2108,06/09/2025 15:57:35,19.99,13081.60,,,,,
2109,06/09/2025 16:02:35,19.82,8924.16,,,,,
2110,06/09/2025 16:07:35,19.77,8179.20,,,,,
2111,06/09/2025 16:12:35,19.86,8773.12,,,,,
2112,06/09/2025 16:17:35,19.95,11356.16,,,,,
2113,06/09/2025 16:22:35,19.95,8785.92,,,,,
2114,06/09/2025 16:27:35,19.99,9113.60,,,,,
2115,06/09/2025 16:32:35,20.20,10257.92,,,,,
2116,06/09/2025 16:37:35,20.29,12697.60,,,,,
2117,06/09/2025 16:42:35,20.33,10429.44,,,,,
2118,06/09/2025 16:47:35,20.25,7879.68,,,,,
2119,06/09/2025 16:52:35,20.16,9011.20,,,,,
2120,06/09/2025 16:57:35,20.12,8030.72,,,,,
2121,06/09/2025 17:02:35,19.99,4948.48,,,,,
2122,06/09/2025 17:07:35,20.12,10603.52,,,,,
2123,06/09/2025 17:12:35,20.12,7206.40,,,,,
2124,06/09/2025 17:17:35,20.12,6415.36,,,,,
2125,06/09/2025 17:22:35,20.07,7777.28,,,,,
2126,06/09/2025 17:27:35,20.20,8855.04,,,,,
2127,06/09/2025 17:32:35,20.37,8064.00,,,,,
2128,06/09/2025 17:37:35,20.12,2991.36,,,,,
2129,06/09/2025 17:42:35,20.20,6108.16,,,,,
2130,06/09/2025 17:47:35,20.25,5777.92,,,,,
2131,06/09/2025 17:52:35,20.16,5169.92,,,,,
2132,06/09/2025 17:57:35,20.16,5496.32,,,,,
2133,06/09/2025 18:02:35,19.95,1743.36,,,,,
2134,06/09/2025 18:07:35,19.90,1555.20,,,,,
2135,06/09/2025 18:12:35,19.90,1302.72,,,,,
2136,06/09/2025 18:17:35,19.86,1275.52,,,,,
2137,06/09/2025 18:22:35,19.82,1307.84,,,,,
2138,06/09/2025 18:27:35,19.82,1116.16,,,,,
2139,06/09/2025 18:32:35,19.82,1167.36,,,,,
2140,06/09/2025 18:37:35,19.82,1286.40,,,,,
2141,06/09/2025 18:42:35,19.82,1381.76,,,,,
2142,06/09/2025 18:47:35,19.82,1048.96,,,,,
2143,06/09/2025 18:52:35,19.77,761.28,,,,,
2144,06/09/2025 18:57:35,19.69,583.20,,,,,
2145,06/09/2025 19:02:35,19.69,599.36,,,,,
2146,06/09/2025 19:07:35,19.56,443.20,,,,,
2147,06/09/2025 19:12:35,19.56,283.12,,,,,
2148,06/09/2025 19:17:35,19.47,207.76,,,,,
2149,06/09/2025 19:22:35,19.47,213.04,,,,,
2150,06/09/2025 19:27:35,19.47,190.72,,,,,
2151,06/09/2025 19:32:35,19.43,173.68,,,,,
2152,06/09/2025 19:37:35,19.39,147.92,,,,,
2153,06/09/2025 19:42:35,19.30,115.48,,,,,
2154,06/09/2025 19:47:35,19.26,136.00,,,,,
2155,06/09/2025 19:52:35,19.26,147.08,,,,,
2156,06/09/2025 19:57:35,19.17,91.52,,,,,
2157,06/09/2025 20:02:35,19.13,76.94,,,,,
2158,06/09/2025 20:07:35,19.09,53.00,,,,,
2159,06/09/2025 20:12:35,19.00,27.35,,,,,
2160,06/09/2025 20:17:35,19.00,22.61,,,,,
2161,06/09/2025 20:22:35,18.92,8.96,,,,,
2162,06/09/2025 20:27:35,18.92,5.56,,,,,
2163,06/09/2025 20:32:35,18.87,4.49,,,,,
2164,06/09/2025 20:37:35,18.92,1.91,,,,,
2165,06/09/2025 20:42:35,18.87,0.42,,,,,
2166,06/09/2025 20:47:35,18.87,0.00,,,,,
2167,06/09/2025 20:52:35,18.87,0.00,,,,,
2168,06/09/2025 20:57:35,18.87,0.00,,,,,
2169,06/09/2025 21:02:35,18.83,0.00,,,,,
2170,06/09/2025 21:07:35,18.87,0.00,,,,,
2171,06/09/2025 21:12:35,18.87,0.00,,,,,
2172,06/09/2025 21:17:35,18.79,0.00,,,,,
2173,06/09/2025 21:22:35,18.79,0.00,,,,,
2174,06/09/2025 21:27:35,18.79,0.00,,,,,
2175,06/09/2025 21:32:35,18.79,0.00,,,,,
2176,06/09/2025 21:37:35,18.74,0.00,,,,,
2177,06/09/2025 21:42:35,18.74,0.00,,,,,
2178,06/09/2025 21:47:35,18.74,0.00,,,,,
2179,06/09/2025 21:52:35,18.74,0.00,,,,,
2180,06/09/2025 21:57:35,18.70,0.00,,,,,
2181,06/09/2025 22:02:35,18.66,0.00,,,,,
2182,06/09/2025 22:07:35,18.70,0.00,,,,,
2183,06/09/2025 22:12:35,18.70,0.00,,,,,
2184,06/09/2025 22:17:35,18.70,0.00,,,,,
2185,06/09/2025 22:22:35,18.70,0.00,,,,,
2186,06/09/2025 22:27:35,18.70,0.00,,,,,
2187,06/09/2025 22:32:35,18.66,0.00,,,,,
2188,06/09/2025 22:37:35,18.66,0.00,,,,,
2189,06/09/2025 22:42:35,18.66,0.00,,,,,
2190,06/09/2025 22:47:35,18.70,0.00,,,,,
2191,06/09/2025 22:52:35,18.66,0.00,,,,,
2192,06/09/2025 22:57:35,18.66,0.00,,,,,
2193,06/09/2025 23:02:35,18.66,0.00,,,,,
2194,06/09/2025 23:07:35,18.66,0.00,,,,,
2195,06/09/2025 23:12:35,18.66,0.00,,,,,
2196,06/09/2025 23:17:35,18.62,0.00,,,,,
2197,06/09/2025 23:22:35,18.66,0.00,,,,,
2198,06/09/2025 23:27:35,18.62,0.00,,,,,
2199,06/09/2025 23:32:35,18.62,0.00,,,,,
2200,06/09/2025 23:37:35,18.66,0.00,,,,,
2201,06/09/2025 23:42:35,18.66,0.00,,,,,
2202,06/09/2025 23:47:35,18.62,0.00,,,,,
2203,06/09/2025 23:52:35,18.62,0.00,,,,,
2204,06/09/2025 23:57:35,18.57,0.00,,,,,
2205,06/10/2025 00:02:35,18.57,0.00,,,,,
2206,06/10/2025 00:07:35,18.57,0.00,,,,,
2207,06/10/2025 00:12:35,18.57,0.00,,,,,
2208,06/10/2025 00:17:35,18.57,0.00,,,,,
2209,06/10/2025 00:22:35,18.57,0.00,,,,,
2210,06/10/2025 00:27:35,18.57,0.00,,,,,
2211,06/10/2025 00:32:35,18.62,0.00,,,,,
2212,06/10/2025 00:37:35,18.57,0.00,,,,,
2213,06/10/2025 00:42:35,18.32,0.00,,,,,
2214,06/10/2025 00:47:35,17.93,0.00,,,,,
2215,06/10/2025 00:52:35,17.54,0.00,,,,,
2216,06/10/2025 00:57:35,17.46,0.00,,,,,
2217,06/10/2025 01:02:35,17.41,0.00,,,,,
2218,06/10/2025 01:07:35,17.50,0.00,,,,,
2219,06/10/2025 01:12:35,17.46,0.00,,,,,
2220,06/10/2025 01:17:35,17.67,0.00,,,,,
2221,06/10/2025 01:22:35,17.63,0.00,,,,,
2222,06/10/2025 01:27:35,17.63,0.00,,,,,
2223,06/10/2025 01:32:35,17.80,0.00,,,,,
2224,06/10/2025 01:37:35,17.76,0.00,,,,,
2225,06/10/2025 01:42:35,17.67,0.00,,,,,
2226,06/10/2025 01:47:35,17.89,0.00,,,,,
2227,06/10/2025 01:52:35,17.76,0.00,,,,,
2228,06/10/2025 01:57:35,17.72,0.00,,,,,
2229,06/10/2025 02:02:35,18.02,0.00,,,,,
2230,06/10/2025 02:07:35,17.97,0.00,,,,,
2231,06/10/2025 02:12:35,18.02,0.00,,,,,
2232,06/10/2025 02:17:35,18.23,0.00,,,,,
2233,06/10/2025 02:22:35,18.32,0.00,,,,,
2234,06/10/2025 02:27:35,18.36,0.00,,,,,
2235,06/10/2025 02:32:35,18.32,0.00,,,,,
2236,06/10/2025 02:37:35,18.49,0.00,,,,,
2237,06/10/2025 02:42:35,18.14,0.00,,,,,
2238,06/10/2025 02:47:35,18.32,0.00,,,,,
2239,06/10/2025 02:52:35,18.44,0.00,,,,,
2240,06/10/2025 02:57:35,18.44,0.00,,,,,
2241,06/10/2025 03:02:35,18.49,0.00,,,,,
2242,06/10/2025 03:07:35,18.57,0.00,,,,,
2243,06/10/2025 03:12:35,18.74,0.00,,,,,
2244,06/10/2025 03:17:35,18.79,0.00,,,,,
2245,06/10/2025 03:22:35,18.79,0.00,,,,,
2246,06/10/2025 03:27:35,18.79,0.00,,,,,
2247,06/10/2025 03:32:35,18.74,0.00,,,,,
2248,06/10/2025 03:37:35,18.74,0.00,,,,,
2249,06/10/2025 03:42:35,18.74,0.00,,,,,
2250,06/10/2025 03:47:35,18.74,0.00,,,,,
2251,06/10/2025 03:52:35,18.74,0.00,,,,,
2252,06/10/2025 03:57:35,18.79,0.00,,,,,
2253,06/10/2025 04:02:35,18.74,0.00,,,,,
2254,06/10/2025 04:07:35,18.74,0.00,,,,,
2255,06/10/2025 04:12:35,18.70,0.00,,,,,
2256,06/10/2025 04:17:35,18.70,0.00,,,,,
2257,06/10/2025 04:22:35,18.70,0.00,,,,,
2258,06/10/2025 04:27:35,18.57,0.00,,,,,
2259,06/10/2025 04:32:35,18.57,0.21,,,,,
2260,06/10/2025 04:37:35,18.57,0.85,,,,,
2261,06/10/2025 04:42:35,18.57,2.12,,,,,
2262,06/10/2025 04:47:35,18.53,4.07,,,,,
2263,06/10/2025 04:52:35,18.57,6.83,,,,,
2264,06/10/2025 04:57:35,18.57,11.12,,,,,
2265,06/10/2025 05:02:35,18.57,18.84,,,,,
2266,06/10/2025 05:07:35,18.53,28.20,,,,,
2267,06/10/2025 05:12:35,18.49,40.66,,,,,
2268,06/10/2025 05:17:35,18.53,48.32,,,,,
2269,06/10/2025 05:22:35,18.53,70.14,,,,,
2270,06/10/2025 05:27:35,18.53,109.52,,,,,
2271,06/10/2025 05:32:35,18.49,166.00,,,,,
2272,06/10/2025 05:37:35,18.49,273.92,,,,,
2273,06/10/2025 05:42:35,18.49,262.64,,,,,
2274,06/10/2025 05:47:35,18.44,296.96,,,,,
2275,06/10/2025 05:52:35,18.49,215.60,,,,,
2276,06/10/2025 05:57:35,18.44,363.68,,,,,
2277,06/10/2025 06:02:35,18.53,460.32,,,,,
2278,06/10/2025 06:07:35,18.53,624.48,,,,,
2279,06/10/2025 06:12:35,18.53,836.80,,,,,
2280,06/10/2025 06:17:35,18.49,675.20,,,,,
2281,06/10/2025 06:22:35,18.53,470.56,,,,,
2282,06/10/2025 06:27:35,18.53,730.56,,,,,
2283,06/10/2025 06:32:35,18.62,666.24,,,,,
2284,06/10/2025 06:37:35,18.57,928.96,,,,,
2285,06/10/2025 06:42:35,18.57,694.72,,,,,
2286,06/10/2025 06:47:35,18.53,707.52,,,,,
2287,06/10/2025 06:52:35,18.57,716.80,,,,,
2288,06/10/2025 06:57:35,18.53,780.16,,,,,
2289,06/10/2025 07:02:35,18.53,1042.24,,,,,
2290,06/10/2025 07:07:35,18.57,1069.44,,,,,
2291,06/10/2025 07:12:35,18.62,1085.44,,,,,
2292,06/10/2025 07:17:35,18.62,1048.00,,,,,
2293,06/10/2025 07:22:35,18.62,873.92,,,,,
2294,06/10/2025 07:27:35,18.57,993.60,,,,,
2295,06/10/2025 07:32:35,18.36,1117.12,,,,,
2296,06/10/2025 07:37:35,18.10,556.00,,,,,
2297,06/10/2025 07:42:35,18.02,1054.08,,,,,
2298,06/10/2025 07:47:35,18.06,1152.96,,,,,
2299,06/10/2025 07:52:35,18.06,1105.92,,,,,
2300,06/10/2025 07:57:35,18.06,1164.80,,,,,
2301,06/10/2025 08:02:35,18.06,1317.12,,,,,
2302,06/10/2025 08:07:35,17.93,1022.40,,,,,
2303,06/10/2025 08:12:35,17.84,883.20,,,,,
2304,06/10/2025 08:17:35,17.84,756.80,,,,,
2305,06/10/2025 08:22:35,17.80,780.80,,,,,
2306,06/10/2025 08:27:35,17.80,1085.44,,,,,
2307,06/10/2025 08:32:35,17.80,957.76,,,,,
2308,06/10/2025 08:37:35,17.80,1428.48,,,,,
2309,06/10/2025 08:42:35,17.80,1445.76,,,,,
2310,06/10/2025 08:47:35,17.80,1196.16,,,,,
2311,06/10/2025 08:52:35,17.80,1029.44,,,,,
2312,06/10/2025 08:57:35,17.80,1251.52,,,,,
2313,06/10/2025 09:02:35,17.80,796.16,,,,,
2314,06/10/2025 09:07:35,17.84,871.04,,,,,
2315,06/10/2025 09:12:35,17.80,1173.12,,,,,
2316,06/10/2025 09:17:35,17.80,1160.64,,,,,
2317,06/10/2025 09:22:35,17.80,1089.92,,,,,
2318,06/10/2025 09:27:35,17.80,1219.20,,,,,
2319,06/10/2025 09:32:35,17.84,1199.68,,,,,
2320,06/10/2025 09:37:35,17.80,1242.24,,,,,
2321,06/10/2025 09:42:35,17.80,1072.64,,,,,
2322,06/10/2025 09:47:35,17.80,1449.60,,,,,
2323,06/10/2025 09:52:35,17.80,1376.64,,,,,
2324,06/10/2025 09:57:35,17.76,1187.84,,,,,
2325,06/10/2025 10:02:35,17.84,1093.12,,,,,
2326,06/10/2025 10:07:35,17.80,693.44,,,,,
2327,06/10/2025 10:12:35,17.76,761.60,,,,,
2328,06/10/2025 10:17:35,17.76,821.44,,,,,
2329,06/10/2025 10:22:35,17.76,605.44,,,,,
2330,06/10/2025 10:27:35,17.76,759.04,,,,,
2331,06/10/2025 10:32:35,17.80,962.88,,,,,
2332,06/10/2025 10:37:35,17.84,2365.44,,,,,
2333,06/10/2025 10:42:35,17.89,3804.16,,,,,
2334,06/10/2025 10:47:35,17.97,4907.52,,,,,
2335,06/10/2025 10:52:35,17.97,4727.04,,,,,
2336,06/10/2025 10:57:35,17.93,2659.84,,,,,
2337,06/10/2025 11:02:35,17.93,3107.84,,,,,
2338,06/10/2025 11:07:35,17.89,2145.28,,,,,
2339,06/10/2025 11:12:35,17.84,2004.48,,,,,
2340,06/10/2025 11:17:35,17.89,2074.24,,,,,
2341,06/10/2025 11:22:35,17.89,2368.64,,,,,
2342,06/10/2025 11:27:35,17.80,1636.48,,,,,
2343,06/10/2025 11:32:35,17.84,1386.24,,,,,
2344,06/10/2025 11:37:35,17.84,1657.60,,,,,
2345,06/10/2025 11:42:35,17.84,1758.72,,,,,
2346,06/10/2025 11:47:35,17.89,2031.36,,,,,
2347,06/10/2025 11:52:35,17.93,1809.92,,,,,
2348,06/10/2025 11:57:35,17.93,2332.80,,,,,
2349,06/10/2025 12:02:35,17.89,1964.80,,,,,
2350,06/10/2025 12:07:35,17.97,2928.64,,,,,
2351,06/10/2025 12:12:35,17.97,2075.52,,,,,
2352,06/10/2025 12:17:35,17.89,1542.40,,,,,
2353,06/10/2025 12:22:35,17.93,1992.32,,,,,
2354,06/10/2025 12:27:35,17.93,2824.96,,,,,
2355,06/10/2025 12:32:35,17.97,2099.84,,,,,
2356,06/10/2025 12:37:35,17.93,1671.04,,,,,
2357,06/10/2025 12:42:35,17.93,1786.24,,,,,
2358,06/10/2025 12:47:35,17.93,1953.28,,,,,
2359,06/10/2025 12:52:35,17.93,1969.92,,,,,
2360,06/10/2025 12:57:35,17.97,1353.60,,,,,
2361,06/10/2025 13:02:35,17.97,1601.28,,,,,
2362,06/10/2025 13:07:35,17.97,1881.60,,,,,
2363,06/10/2025 13:12:35,17.97,1518.72,,,,,
2364,06/10/2025 13:17:35,17.93,1298.56,,,,,
2365,06/10/2025 13:22:35,17.97,1340.80,,,,,
2366,06/10/2025 13:27:35,17.97,1311.36,,,,,
2367,06/10/2025 13:32:35,17.97,1395.20,,,,,
2368,06/10/2025 13:37:35,17.97,1585.92,,,,,
2369,06/10/2025 13:42:35,17.97,2525.44,,,,,
2370,06/10/2025 13:47:35,18.02,2009.60,,,,,
2371,06/10/2025 13:52:35,17.97,2000.64,,,,,
2372,06/10/2025 13:57:35,18.02,2450.56,,,,,
2373,06/10/2025 14:02:35,18.06,2033.28,,,,,
2374,06/10/2025 14:07:35,18.02,1704.32,,,,,
2375,06/10/2025 14:12:35,18.06,1536.64,,,,,
2376,06/10/2025 14:17:35,18.10,2183.04,,,,,
2377,06/10/2025 14:22:35,18.10,1614.08,,,,,
2378,06/10/2025 14:27:35,18.10,1557.76,,,,,
2379,06/10/2025 14:32:35,18.10,1567.36,,,,,
2380,06/10/2025 14:37:35,18.10,1400.32,,,,,
2381,06/10/2025 14:42:35,18.14,1202.24,,,,,
2382,06/10/2025 14:47:35,18.10,1402.24,,,,,
2383,06/10/2025 14:52:35,18.14,1781.12,,,,,
2384,06/10/2025 14:57:35,18.14,1735.04,,,,,
2385,06/10/2025 15:02:35,18.14,1515.52,,,,,
2386,06/10/2025 15:07:35,18.14,1315.20,,,,,
2387,06/10/2025 15:12:35,18.23,1698.56,,,,,
2388,06/10/2025 15:17:35,18.23,2004.48,,,,,
2389,06/10/2025 15:22:35,18.27,2639.36,,,,,
