"loc_id","year","month","week","date","site_name","substrate","weather","stage","TideHT.m","temp_degc","salinity_ppt","do_mg.l","notes","species_name","catch"
"2021_068_01","2021","6",25,2021-06-25,"Presumpscot Moorings","mud","sunny","rising",2.626,21.3,3.7,7.6,NA,"silver",0
"2021_068_01","2021","6",25,2021-06-25,"Presumpscot Moorings","mud","sunny","rising",2.626,21.3,3.7,7.6,NA,"herring",0
"2021_068_02","2021","6",25,2021-06-25,"Skitterygusset","mud","sunny","rising",2.8,18.2,13.22,9.2,NA,"silver",0
"2021_068_02","2021","6",25,2021-06-25,"Skitterygusset","mud","sunny","rising",2.8,18.2,13.22,9.2,NA,"herring",189
"2021_068_03","2021","6",25,2021-06-25,"Audubon","sand","sunny","rising",2.242,16,24.99,12,NA,"silver",3
"2021_068_03","2021","6",25,2021-06-25,"Audubon","sand","sunny","rising",2.242,16,24.99,12,NA,"herring",316
"2021_068_07","2021","6",25,2021-06-25,"Mackworth Island - Beach","sand","sunny","rising",2.986,15.7,26.8,7.7,NA,"silver",4
"2021_068_07","2021","6",25,2021-06-25,"Mackworth Island - Beach","sand","sunny","rising",2.986,15.7,26.8,7.7,NA,"herring",1510
"2021_068_10","2021","6",25,2021-06-25,"SMCC","sand/gravel","sunny","falling",2.84033333333333,15.6,28,7.9,NA,"silver",0
"2021_068_10","2021","6",25,2021-06-25,"SMCC","sand/gravel","sunny","falling",2.84033333333333,15.6,28,7.9,NA,"herring",483
"2021_069_04","2021","6",26,2021-06-30,"Mussel Cove","mud","sunny","rising",1.085,23.8,29.35,10.1,NA,"silver",0
"2021_069_04","2021","6",26,2021-06-30,"Mussel Cove","mud","sunny","rising",1.085,23.8,29.35,10.1,NA,"herring",0
"2021_069_05","2021","6",26,2021-06-30,"The Brothers - North","sand/gravel","overcast","rising",0.089,22.7,28.89,17.3,NA,"silver",4
"2021_069_05","2021","6",26,2021-06-30,"The Brothers - North","sand/gravel","overcast","rising",0.089,22.7,28.89,17.3,NA,"herring",0
"2021_069_06","2021","6",26,2021-06-30,"Mackworth Island - North","sand/gravel","sunny","rising",0.327,18.8,29.08,14.1,NA,"silver",18
"2021_069_06","2021","6",26,2021-06-30,"Mackworth Island - North","sand/gravel","sunny","rising",0.327,18.8,29.08,14.1,NA,"herring",5
"2021_069_09","2021","6",26,2021-06-30,"Great Diamond Island","sand/gravel","sunny","rising",0.7035,19.6,30.1,19.4,NA,"silver",0
"2021_069_09","2021","6",26,2021-06-30,"Great Diamond Island","sand/gravel","sunny","rising",0.7035,19.6,30.1,19.4,NA,"herring",26
"2021_069_11","2021","6",26,2021-06-30,"Cushing Island","sand","overcast","rising",0.0275,16.7,28.84,15.3,NA,"silver",0
"2021_069_11","2021","6",26,2021-06-30,"Cushing Island","sand","overcast","rising",0.0275,16.7,28.84,15.3,NA,"herring",0
"2021_069_12","2021","6",26,2021-06-30,"Alewife Cove","sand/gravel","overcast","falling",0.0726666666666667,14.7,29.05,8,NA,"silver",0
"2021_069_12","2021","6",26,2021-06-30,"Alewife Cove","sand/gravel","overcast","falling",0.0726666666666667,14.7,29.05,8,NA,"herring",0
"2021_070_01","2021","7",27,2021-07-07,"Presumpscot Moorings","mud","sunny","falling",2.26866666666667,21.5,10.45,8.1,NA,"silver",16
"2021_070_01","2021","7",27,2021-07-07,"Presumpscot Moorings","mud","sunny","falling",2.26866666666667,21.5,10.45,8.1,NA,"herring",0
"2021_070_02","2021","7",27,2021-07-07,"Skitterygusset","mud","sunny","falling",2.101,23.6,12.66,13,NA,"silver",3
"2021_070_02","2021","7",27,2021-07-07,"Skitterygusset","mud","sunny","falling",2.101,23.6,12.66,13,NA,"herring",0
"2021_070_03","2021","7",27,2021-07-07,"Audubon","sand","sunny","falling",2.418,21.6,11.21,11.1,NA,"silver",3
"2021_070_03","2021","7",27,2021-07-07,"Audubon","sand","sunny","falling",2.418,21.6,11.21,11.1,NA,"herring",0
"2021_070_07","2021","7",27,2021-07-07,"Mackworth Island - Beach","sand","sunny","falling",2.527,18.9,25.88,12.6,NA,"silver",5
"2021_070_07","2021","7",27,2021-07-07,"Mackworth Island - Beach","sand","sunny","falling",2.527,18.9,25.88,12.6,NA,"herring",629
"2021_070_08","2021","7",27,2021-07-07,"Back Cove","mud","sunny","rising",2.52858333333333,17.8,23.4,13.1,NA,"silver",0
"2021_070_08","2021","7",27,2021-07-07,"Back Cove","mud","sunny","rising",2.52858333333333,17.8,23.4,13.1,NA,"herring",0
"2021_070_10","2021","7",27,2021-07-07,"SMCC","sand/gravel","sunny","rising",2.432,18.2,27.78,14.6,NA,"silver",0
"2021_070_10","2021","7",27,2021-07-07,"SMCC","sand/gravel","sunny","rising",2.432,18.2,27.78,14.6,NA,"herring",11
"2021_071_04","2021","7",28,2021-07-13,"Mussel Cove","mud","overcast","rising",2.436,17.8,26.66,9.9,NA,"silver",0
"2021_071_04","2021","7",28,2021-07-13,"Mussel Cove","mud","overcast","rising",2.436,17.8,26.66,9.9,NA,"herring",0
"2021_071_05","2021","7",28,2021-07-13,"The Brothers - North","sand/gravel","overcast","rising",2.13766666666667,18,28.46,10.3,NA,"silver",72
"2021_071_05","2021","7",28,2021-07-13,"The Brothers - North","sand/gravel","overcast","rising",2.13766666666667,18,28.46,10.3,NA,"herring",17
"2021_071_06","2021","7",28,2021-07-13,"Mackworth Island - North","sand/gravel","overcast","rising",1.7365,18.4,26.62,10.2,NA,"silver",2
"2021_071_06","2021","7",28,2021-07-13,"Mackworth Island - North","sand/gravel","overcast","rising",1.7365,18.4,26.62,10.2,NA,"herring",1079
"2021_071_09","2021","7",28,2021-07-13,"Great Diamond Island","sand/gravel","overcast","rising",1.40933333333333,17.8,26.24,13.3,NA,"silver",0
"2021_071_09","2021","7",28,2021-07-13,"Great Diamond Island","sand/gravel","overcast","rising",1.40933333333333,17.8,26.24,13.3,NA,"herring",5
"2021_071_11","2021","7",28,2021-07-13,"Cushing Island","sand","overcast","rising",0.978,17.2,26.84,12,NA,"silver",0
"2021_071_11","2021","7",28,2021-07-13,"Cushing Island","sand","overcast","rising",0.978,17.2,26.84,12,NA,"herring",0
"2021_071_12","2021","7",28,2021-07-13,"Alewife Cove","sand/gravel","overcast","rising",0.558,16.4,25.01,7.3,NA,"silver",0
"2021_071_12","2021","7",28,2021-07-13,"Alewife Cove","sand/gravel","overcast","rising",0.558,16.4,25.01,7.3,NA,"herring",0
"2021_072_01","2021","7",29,2021-07-23,"Presumpscot Moorings","mud","sunny","falling",2.89833333333333,24.9,9.15,15.4,NA,"silver",1
"2021_072_01","2021","7",29,2021-07-23,"Presumpscot Moorings","mud","sunny","falling",2.89833333333333,24.9,9.15,15.4,NA,"herring",0
"2021_072_02","2021","7",29,2021-07-23,"Skitterygusset","mud","sunny","rising",3.00977777777778,21.4,11.68,14.5,NA,"silver",23
"2021_072_02","2021","7",29,2021-07-23,"Skitterygusset","mud","sunny","rising",3.00977777777778,21.4,11.68,14.5,NA,"herring",0
"2021_072_03","2021","7",29,2021-07-23,"Audubon","sand","sunny","falling",2.651,22,11.68,15.5,NA,"silver",20
"2021_072_03","2021","7",29,2021-07-23,"Audubon","sand","sunny","falling",2.651,22,11.68,15.5,NA,"herring",0
"2021_072_07","2021","7",29,2021-07-23,"Mackworth Island - Beach","sand","sunny","rising",2.9715,19.8,26.45,15.1,NA,"silver",2
"2021_072_07","2021","7",29,2021-07-23,"Mackworth Island - Beach","sand","sunny","rising",2.9715,19.8,26.45,15.1,NA,"herring",14
"2021_072_08","2021","7",29,2021-07-23,"Back Cove","mud","sunny","rising",2.8305,19.4,23.46,13.9,NA,"silver",0
"2021_072_08","2021","7",29,2021-07-23,"Back Cove","mud","sunny","rising",2.8305,19.4,23.46,13.9,NA,"herring",0
"2021_072_10","2021","7",29,2021-07-23,"SMCC","sand/gravel","sunny","rising",2.396,18.3,25.22,13.2,NA,"silver",0
"2021_072_10","2021","7",29,2021-07-23,"SMCC","sand/gravel","sunny","rising",2.396,18.3,25.22,13.2,NA,"herring",0
"2021_073_04","2021","7",30,2021-07-28,"Mussel Cove","mud","overcast","rising",1.916,23.4,27.88,7.2,NA,"silver",5
"2021_073_04","2021","7",30,2021-07-28,"Mussel Cove","mud","overcast","rising",1.916,23.4,27.88,7.2,NA,"herring",0
"2021_073_05","2021","7",30,2021-07-28,"The Brothers - North","sand/gravel","overcast","rising",1.004,20.5,28.28,8.5,NA,"silver",149
"2021_073_05","2021","7",30,2021-07-28,"The Brothers - North","sand/gravel","overcast","rising",1.004,20.5,28.28,8.5,NA,"herring",0
"2021_073_06","2021","7",30,2021-07-28,"Mackworth Island - North","sand/gravel","overcast","rising",1.7035,21.7,27.85,10.3,NA,"silver",0
"2021_073_06","2021","7",30,2021-07-28,"Mackworth Island - North","sand/gravel","overcast","rising",1.7035,21.7,27.85,10.3,NA,"herring",1
"2021_073_09","2021","7",30,2021-07-28,"Great Diamond Island","sand/gravel","overcast","rising",0.757,18.3,28.17,8,NA,"silver",22
"2021_073_09","2021","7",30,2021-07-28,"Great Diamond Island","sand/gravel","overcast","rising",0.757,18.3,28.17,8,NA,"herring",0
"2021_073_11","2021","7",30,2021-07-28,"Cushing Island","sand","overcast","rising",0.355333333333333,18.5,28.39,11.8,NA,"silver",0
"2021_073_11","2021","7",30,2021-07-28,"Cushing Island","sand","overcast","rising",0.355333333333333,18.5,28.39,11.8,NA,"herring",0
"2021_073_12","2021","7",30,2021-07-28,"Alewife Cove","sand/gravel","overcast","rising",0.1955,17,27.41,10.8,NA,"silver",0
"2021_073_12","2021","7",30,2021-07-28,"Alewife Cove","sand/gravel","overcast","rising",0.1955,17,27.41,10.8,NA,"herring",0
"2021_074_01","2021","8",31,2021-08-06,"Presumpscot Moorings","mud","sunny","falling",2.506,21.3,7.83,7.5,NA,"silver",14
"2021_074_01","2021","8",31,2021-08-06,"Presumpscot Moorings","mud","sunny","falling",2.506,21.3,7.83,7.5,NA,"herring",0
"2021_074_02","2021","8",31,2021-08-06,"Skitterygusset","mud","sunny","falling",2.42666666666667,18.5,24.31,10.4,NA,"silver",32
"2021_074_02","2021","8",31,2021-08-06,"Skitterygusset","mud","sunny","falling",2.42666666666667,18.5,24.31,10.4,NA,"herring",0
"2021_074_03","2021","8",31,2021-08-06,"Audubon","sand","sunny","rising",2.504,18.9,19.27,5.7,NA,"silver",400
"2021_074_03","2021","8",31,2021-08-06,"Audubon","sand","sunny","rising",2.504,18.9,19.27,5.7,NA,"herring",0
"2021_074_07","2021","8",31,2021-08-06,"Mackworth Island - Beach","sand","sunny","rising",2.36566666666667,18.3,26.92,7.3,NA,"silver",12
"2021_074_07","2021","8",31,2021-08-06,"Mackworth Island - Beach","sand","sunny","rising",2.36566666666667,18.3,26.92,7.3,NA,"herring",0
"2021_074_08","2021","8",31,2021-08-06,"Back Cove","mud","sunny","falling",2.20933333333333,18.3,27.3,9.1,NA,"silver",457
"2021_074_08","2021","8",31,2021-08-06,"Back Cove","mud","sunny","falling",2.20933333333333,18.3,27.3,9.1,NA,"herring",0
"2021_074_10","2021","8",31,2021-08-06,"SMCC","sand/gravel","sunny","falling",1.86233333333333,17.9,27.62,12.3,NA,"silver",9
"2021_074_10","2021","8",31,2021-08-06,"SMCC","sand/gravel","sunny","falling",1.86233333333333,17.9,27.62,12.3,NA,"herring",0
"2021_075_04","2021","8",32,2021-08-11,"Mussel Cove","mud","sunny","rising",2.81583333333333,21,28.07,15.4,NA,"silver",7
"2021_075_04","2021","8",32,2021-08-11,"Mussel Cove","mud","sunny","rising",2.81583333333333,21,28.07,15.4,NA,"herring",0
"2021_075_05","2021","8",32,2021-08-11,"The Brothers - North","sand/gravel","sunny","rising",2.622,20.2,27.23,12.3,NA,"silver",166
"2021_075_05","2021","8",32,2021-08-11,"The Brothers - North","sand/gravel","sunny","rising",2.622,20.2,27.23,12.3,NA,"herring",0
"2021_075_06","2021","8",32,2021-08-11,"Mackworth Island - North","sand/gravel","sunny","rising",2.44433333333333,20,27.92,13,NA,"silver",7
"2021_075_06","2021","8",32,2021-08-11,"Mackworth Island - North","sand/gravel","sunny","rising",2.44433333333333,20,27.92,13,NA,"herring",0
"2021_075_09","2021","8",32,2021-08-11,"Great Diamond Island","sand/gravel","sunny","rising",2.2275,20,27.63,16.1,NA,"silver",0
"2021_075_09","2021","8",32,2021-08-11,"Great Diamond Island","sand/gravel","sunny","rising",2.2275,20,27.63,16.1,NA,"herring",0
"2021_075_11","2021","8",32,2021-08-11,"Cushing Island","sand","sunny","rising",1.83383333333333,19.3,28.14,17.3,NA,"silver",0
"2021_075_11","2021","8",32,2021-08-11,"Cushing Island","sand","sunny","rising",1.83383333333333,19.3,28.14,17.3,NA,"herring",0
"2021_075_12","2021","8",32,2021-08-11,"Alewife Cove","sand/gravel","sunny","rising",1.381,18.4,28.53,25.4,NA,"silver",0
"2021_075_12","2021","8",32,2021-08-11,"Alewife Cove","sand/gravel","sunny","rising",1.381,18.4,28.53,25.4,NA,"herring",0
"2021_076_02","2021","8",33,2021-08-16,"Skitterygusset","mud","overcast","falling",0.79,22.1,17.12,5.8,NA,"silver",285
"2021_076_02","2021","8",33,2021-08-16,"Skitterygusset","mud","overcast","falling",0.79,22.1,17.12,5.8,NA,"herring",0
"2021_076_10","2021","8",33,2021-08-16,"SMCC","sand/gravel","overcast","falling",0.233666666666667,21.8,27.6,11.6,NA,"silver",0
"2021_076_10","2021","8",33,2021-08-16,"SMCC","sand/gravel","overcast","falling",0.233666666666667,21.8,27.6,11.6,NA,"herring",0
"2021_077_01","2021","8",33,2021-08-20,"Presumpscot Moorings","mud","overcast","falling",2.47233333333333,21.8,17.67,11.1,NA,"silver",0
"2021_077_01","2021","8",33,2021-08-20,"Presumpscot Moorings","mud","overcast","falling",2.47233333333333,21.8,17.67,11.1,NA,"herring",0
"2021_077_03","2021","8",33,2021-08-20,"Audubon","sand","overcast","falling",2.776,21.2,19.5,6.5,NA,"silver",91
"2021_077_03","2021","8",33,2021-08-20,"Audubon","sand","overcast","falling",2.776,21.2,19.5,6.5,NA,"herring",0
"2021_077_04","2021","8",33,2021-08-20,"Mussel Cove","mud","overcast","falling",1.944,22.1,27.78,0.9,NA,"silver",1000
"2021_077_04","2021","8",33,2021-08-20,"Mussel Cove","mud","overcast","falling",1.944,22.1,27.78,0.9,NA,"herring",0
"2021_077_05","2021","8",33,2021-08-20,"The Brothers - North","sand/gravel","overcast","falling",1.4795,21.6,28.4,7.3,NA,"silver",214
"2021_077_05","2021","8",33,2021-08-20,"The Brothers - North","sand/gravel","overcast","falling",1.4795,21.6,28.4,7.3,NA,"herring",0
"2021_077_07","2021","8",33,2021-08-20,"Mackworth Island - Beach","sand","overcast","falling",2.94033333333333,19.1,28.2,6.9,NA,"silver",107
"2021_077_07","2021","8",33,2021-08-20,"Mackworth Island - Beach","sand","overcast","falling",2.94033333333333,19.1,28.2,6.9,NA,"herring",0
"2021_077_08","2021","8",33,2021-08-20,"Back Cove","mud","overcast","rising",2.938,19.7,27.36,7,NA,"silver",0
"2021_077_08","2021","8",33,2021-08-20,"Back Cove","mud","overcast","rising",2.938,19.7,27.36,7,NA,"herring",0
"2021_078_06","2021","8",34,2021-08-24,"Mackworth Island - North","sand/gravel","sunny","rising",2.225,20.5,28.5,14,NA,"silver",41
"2021_078_06","2021","8",34,2021-08-24,"Mackworth Island - North","sand/gravel","sunny","rising",2.225,20.5,28.5,14,NA,"herring",0
"2021_078_09","2021","8",34,2021-08-24,"Great Diamond Island","sand/gravel","sunny","rising",1.93283333333333,19.8,27.47,7.4,NA,"silver",0
"2021_078_09","2021","8",34,2021-08-24,"Great Diamond Island","sand/gravel","sunny","rising",1.93283333333333,19.8,27.47,7.4,NA,"herring",0
"2021_078_11","2021","8",34,2021-08-24,"Cushing Island","sand","sunny","rising",1.49,20.1,27.32,12.3,NA,"silver",34
"2021_078_11","2021","8",34,2021-08-24,"Cushing Island","sand","sunny","rising",1.49,20.1,27.32,12.3,NA,"herring",0
"2021_078_12","2021","8",34,2021-08-24,"Alewife Cove","sand/gravel","sunny","rising",1.0605,18.2,28.35,9.2,NA,"silver",0
"2021_078_12","2021","8",34,2021-08-24,"Alewife Cove","sand/gravel","sunny","rising",1.0605,18.2,28.35,9.2,NA,"herring",0
"2022_080_01","2022","6",24,2022-06-14,"Presumpscot Moorings","mud","partly cloudy","rising",3.07133333333333,20.3,4.68,NA,"had to go the left of the usual site, dock was in the way","silver",8
"2022_080_01","2022","6",24,2022-06-14,"Presumpscot Moorings","mud","partly cloudy","rising",3.07133333333333,20.3,4.68,NA,"had to go the left of the usual site, dock was in the way","herring",1
"2022_080_02","2022","6",24,2022-06-14,"Skitterygusset","mud","overcast","rising",3.025,15.5,30.3,NA,NA,"silver",0
"2022_080_02","2022","6",24,2022-06-14,"Skitterygusset","mud","overcast","rising",3.025,15.5,30.3,NA,NA,"herring",100
"2022_080_04","2022","6",24,2022-06-14,"Mussel Cove","mud","sunny","falling",2.94833333333333,16.2,32.91,NA,NA,"silver",0
"2022_080_04","2022","6",24,2022-06-14,"Mussel Cove","mud","sunny","falling",2.94833333333333,16.2,32.91,NA,NA,"herring",653
"2022_080_07","2022","6",24,2022-06-14,"Mackworth Island - Beach","sand","sunny","falling",2.6195,16.5,32.28,NA,NA,"silver",0
"2022_080_07","2022","6",24,2022-06-14,"Mackworth Island - Beach","sand","sunny","falling",2.6195,16.5,32.28,NA,NA,"herring",0
"2022_080_08","2022","6",24,2022-06-14,"Back Cove","mud","sunny","falling",2.073,15.6,31.89,NA,"tide going out rapidly","silver",0
"2022_080_08","2022","6",24,2022-06-14,"Back Cove","mud","sunny","falling",2.073,15.6,31.89,NA,"tide going out rapidly","herring",1170
"2022_080_12","2022","6",24,2022-06-14,"Alewife Cove","sand/gravel","sunny","rising",2.53933333333333,13.9,33.3,NA,NA,"silver",0
"2022_080_12","2022","6",24,2022-06-14,"Alewife Cove","sand/gravel","sunny","rising",2.53933333333333,13.9,33.3,NA,NA,"herring",162
"2022_081_09","2022","6",25,2022-06-21,"Great Diamond Island","sand/gravel","partly cloudy","falling",0.284333333333333,14.3,32.9,NA,"the in eDNA sample was not collected, forgot due to challenging set","silver",0
"2022_081_09","2022","6",25,2022-06-21,"Great Diamond Island","sand/gravel","partly cloudy","falling",0.284333333333333,14.3,32.9,NA,"the in eDNA sample was not collected, forgot due to challenging set","herring",0
"2022_081_10","2022","6",25,2022-06-21,"SMCC","sand/gravel","sunny","rising",0.148666666666667,14.7,32.2,NA,NA,"silver",0
"2022_081_10","2022","6",25,2022-06-21,"SMCC","sand/gravel","sunny","rising",0.148666666666667,14.7,32.2,NA,NA,"herring",0
"2022_081_11","2022","6",25,2022-06-21,"Cushing Island","sand","partly cloudy","falling",0.13,13.2,33.4,NA,"a lot of macroalgae","silver",0
"2022_081_11","2022","6",25,2022-06-21,"Cushing Island","sand","partly cloudy","falling",0.13,13.2,33.4,NA,"a lot of macroalgae","herring",0
"2022_082_04","2022","6",25,2022-06-23,"Mussel Cove","mud","partly cloudy","falling",1.45933333333333,15.9,33.16,NA,"had to hand haul the net","silver",0
"2022_082_04","2022","6",25,2022-06-23,"Mussel Cove","mud","partly cloudy","falling",1.45933333333333,15.9,33.16,NA,"had to hand haul the net","herring",0
"2022_082_05","2022","6",25,2022-06-23,"The Brothers - North","sand/gravel","overcast","falling",1.859,14.78,30.93,NA,NA,"silver",0
"2022_082_05","2022","6",25,2022-06-23,"The Brothers - North","sand/gravel","overcast","falling",1.859,14.78,30.93,NA,NA,"herring",0
"2022_082_06","2022","6",25,2022-06-23,"Mackworth Island - North","sand/gravel","overcast","falling",2.3805,15.5,32.6,NA,"had to do two net sets","silver",1
"2022_082_06","2022","6",25,2022-06-23,"Mackworth Island - North","sand/gravel","overcast","falling",2.3805,15.5,32.6,NA,"had to do two net sets","herring",0
"2022_083_01","2022","6",26,2022-06-27,"Presumpscot Moorings","mud","rain","rising",2.65366666666667,18.92,26.27,NA,NA,"silver",1
"2022_083_01","2022","6",26,2022-06-27,"Presumpscot Moorings","mud","rain","rising",2.65366666666667,18.92,26.27,NA,NA,"herring",0
"2022_083_03","2022","6",26,2022-06-27,"Audubon","sand","rain","rising",2.39933333333333,17.54,29.76,NA,NA,"silver",82
"2022_083_03","2022","6",26,2022-06-27,"Audubon","sand","rain","rising",2.39933333333333,17.54,29.76,NA,NA,"herring",8
"2022_083_07","2022","6",26,2022-06-27,"Mackworth Island - Beach","sand","rain","falling",2.66533333333333,15.98,32.37,NA,"pouring rain!","silver",0
"2022_083_07","2022","6",26,2022-06-27,"Mackworth Island - Beach","sand","rain","falling",2.66533333333333,15.98,32.37,NA,"pouring rain!","herring",1335
"2022_083_08","2022","6",26,2022-06-27,"Back Cove","mud","overcast","falling",2.5765,16.3,28.02,NA,NA,"silver",0
"2022_083_08","2022","6",26,2022-06-27,"Back Cove","mud","overcast","falling",2.5765,16.3,28.02,NA,NA,"herring",22
"2022_084_10","2022","6",26,2022-06-30,"SMCC","sand/gravel","sunny","rising",1.577,16.5,31.86,NA,NA,"silver",1
"2022_084_10","2022","6",26,2022-06-30,"SMCC","sand/gravel","sunny","rising",1.577,16.5,31.86,NA,NA,"herring",0
"2022_084_11","2022","6",26,2022-06-30,"Cushing Island","sand","sunny","rising",1.92866666666667,15.4,32.95,NA,NA,"silver",0
"2022_084_11","2022","6",26,2022-06-30,"Cushing Island","sand","sunny","rising",1.92866666666667,15.4,32.95,NA,NA,"herring",0
"2022_084_12","2022","6",26,2022-06-30,"Alewife Cove","sand/gravel","sunny","rising",2.223,14.6,33.62,NA,"good set, no fish","silver",0
"2022_084_12","2022","6",26,2022-06-30,"Alewife Cove","sand/gravel","sunny","rising",2.223,14.6,33.62,NA,"good set, no fish","herring",0
"2022_085_03","2022","7",27,2022-07-08,"Audubon","sand","sunny","falling",1.037,18.23,30.42,NA,"surface (in) sample only filtered 900mL, filter too clogged","silver",29
"2022_085_03","2022","7",27,2022-07-08,"Audubon","sand","sunny","falling",1.037,18.23,30.42,NA,"surface (in) sample only filtered 900mL, filter too clogged","herring",0
"2022_085_05","2022","7",27,2022-07-08,"The Brothers - North","sand/gravel","partly cloudy","falling",1.80866666666667,15.02,33.78,NA,"squid!","silver",0
"2022_085_05","2022","7",27,2022-07-08,"The Brothers - North","sand/gravel","partly cloudy","falling",1.80866666666667,15.02,33.78,NA,"squid!","herring",0
"2022_085_06","2022","7",27,2022-07-08,"Mackworth Island - North","sand/gravel","sunny","falling",1.46,15.18,33.76,NA,"no fish, nothing in seine","silver",0
"2022_085_06","2022","7",27,2022-07-08,"Mackworth Island - North","sand/gravel","sunny","falling",1.46,15.18,33.76,NA,"no fish, nothing in seine","herring",0
"2022_085_09","2022","7",27,2022-07-08,"Great Diamond Island","sand/gravel","partly cloudy","falling",2.17133333333333,15.813,33.39,NA,NA,"silver",1
"2022_085_09","2022","7",27,2022-07-08,"Great Diamond Island","sand/gravel","partly cloudy","falling",2.17133333333333,15.813,33.39,NA,NA,"herring",75
"2022_086_01","2022","7",28,2022-07-12,"Presumpscot Moorings","mud","partly cloudy","falling",2.729,19.21,23.41,NA,NA,"silver",8
"2022_086_01","2022","7",28,2022-07-12,"Presumpscot Moorings","mud","partly cloudy","falling",2.729,19.21,23.41,NA,NA,"herring",0
"2022_086_02","2022","7",28,2022-07-12,"Skitterygusset","mud","partly cloudy","falling",2.785,17.11,31.05,NA,"first set, bottom of ledge caught net, no fish, did a second set after the Presumpscot site - no other data was collected at second visit, just the fish in seine","silver",108
"2022_086_02","2022","7",28,2022-07-12,"Skitterygusset","mud","partly cloudy","falling",2.785,17.11,31.05,NA,"first set, bottom of ledge caught net, no fish, did a second set after the Presumpscot site - no other data was collected at second visit, just the fish in seine","herring",0
"2022_086_03","2022","7",28,2022-07-12,"Audubon","sand","partly cloudy","falling",2.96,16.57,31.73,NA,"a lot of little silversides swam through seine net holes","silver",15
"2022_086_03","2022","7",28,2022-07-12,"Audubon","sand","partly cloudy","falling",2.96,16.57,31.73,NA,"a lot of little silversides swam through seine net holes","herring",0
"2022_086_04","2022","7",28,2022-07-12,"Mussel Cove","mud","partly cloudy","rising",2.85433333333333,15.6,33.78,NA,NA,"silver",0
"2022_086_04","2022","7",28,2022-07-12,"Mussel Cove","mud","partly cloudy","rising",2.85433333333333,15.6,33.78,NA,NA,"herring",239
"2022_086_07","2022","7",28,2022-07-12,"Mackworth Island - Beach","sand","partly cloudy","rising",3.005,15.6,33.38,NA,NA,"silver",2
"2022_086_07","2022","7",28,2022-07-12,"Mackworth Island - Beach","sand","partly cloudy","rising",3.005,15.6,33.38,NA,NA,"herring",80
"2022_087_09","2022","7",29,2022-07-19,"Great Diamond Island","sand/gravel","sunny","rising",2.7195,18.53,32.8,NA,"eDNA sample cooler packed with ice","silver",0
"2022_087_09","2022","7",29,2022-07-19,"Great Diamond Island","sand/gravel","sunny","rising",2.7195,18.53,32.8,NA,"eDNA sample cooler packed with ice","herring",0
"2022_087_10","2022","7",29,2022-07-19,"SMCC","sand/gravel","sunny","rising",2.46433333333333,16.83,33.44,NA,"did seine first, then sonde and plankton. eDNA sample cooler packed with ice","silver",0
"2022_087_10","2022","7",29,2022-07-19,"SMCC","sand/gravel","sunny","rising",2.46433333333333,16.83,33.44,NA,"did seine first, then sonde and plankton. eDNA sample cooler packed with ice","herring",0
"2022_087_11","2022","7",29,2022-07-19,"Cushing Island","sand","sunny","rising",2.02966666666667,15.68,33.68,NA,"tons of macroalgae, eDNA sample cooler packed with ice","silver",0
"2022_087_11","2022","7",29,2022-07-19,"Cushing Island","sand","sunny","rising",2.02966666666667,15.68,33.68,NA,"tons of macroalgae, eDNA sample cooler packed with ice","herring",0
"2022_087_12","2022","7",29,2022-07-19,"Alewife Cove","sand/gravel","sunny","rising",1.53533333333333,14.11,34.08,NA,"eDNA sample cooler packed with ice","silver",0
"2022_087_12","2022","7",29,2022-07-19,"Alewife Cove","sand/gravel","sunny","rising",1.53533333333333,14.11,34.08,NA,"eDNA sample cooler packed with ice","herring",0
"2022_088_03","2022","7",29,2022-07-20,"Audubon","sand","rain","rising",2.05233333333333,19.12,30.54,NA,"eDNA sample cooler packed with ice","silver",7
"2022_088_03","2022","7",29,2022-07-20,"Audubon","sand","rain","rising",2.05233333333333,19.12,30.54,NA,"eDNA sample cooler packed with ice","herring",0
"2022_088_05","2022","7",29,2022-07-20,"The Brothers - North","sand/gravel","overcast","rising",1.2475,19.72,33.59,NA,"eDNA sample cooler packed with ice","silver",0
"2022_088_05","2022","7",29,2022-07-20,"The Brothers - North","sand/gravel","overcast","rising",1.2475,19.72,33.59,NA,"eDNA sample cooler packed with ice","herring",0
"2022_088_06","2022","7",29,2022-07-20,"Mackworth Island - North","sand/gravel","overcast","rising",1.636,16.51,33.77,NA,"eDNA sample cooler packed with ice","silver",0
"2022_088_06","2022","7",29,2022-07-20,"Mackworth Island - North","sand/gravel","overcast","rising",1.636,16.51,33.77,NA,"eDNA sample cooler packed with ice","herring",0
"2022_088_08","2022","7",29,2022-07-20,"Back Cove","mud","overcast","rising",2.5835,17.2,33.07,NA,"no fish, eDNA sample cooler packed with ice","silver",0
"2022_088_08","2022","7",29,2022-07-20,"Back Cove","mud","overcast","rising",2.5835,17.2,33.07,NA,"no fish, eDNA sample cooler packed with ice","herring",0
"2022_089_04","2022","7",30,2022-07-25,"Mussel Cove","mud","rain","rising",2.517,17.32,33.61,NA,"many silversides escape net","silver",120
"2022_089_04","2022","7",30,2022-07-25,"Mussel Cove","mud","rain","rising",2.517,17.32,33.61,NA,"many silversides escape net","herring",0
"2022_089_05","2022","7",30,2022-07-25,"The Brothers - North","sand/gravel","rain","falling",2.49833333333333,16.23,33.95,NA,NA,"silver",0
