"date","sst","min","max","sd","range","year","month","hold"
2012-04-21,8.19543826086957,7.95499999999998,8.50700000000001,0.128052577658765,0.552000000000021,"2012",4,2025-04-21
2012-04-22,8.26013565217391,8.03800000000001,8.44200000000001,0.0993858091365085,0.403999999999996,"2012",4,2025-04-22
2012-04-23,7.70033913043478,7.44499999999999,7.85500000000002,0.0927641427703167,0.410000000000025,"2012",4,2025-04-23
2012-04-24,7.74330434782609,7.50400000000002,7.91199999999998,0.090473124767001,0.407999999999959,"2012",4,2025-04-24
2012-04-25,8.04356,7.83299999999997,8.37700000000001,0.115148924023775,0.54400000000004,"2012",4,2025-04-25
2012-04-26,8.01805043478261,7.77699999999999,8.32600000000002,0.134505880714096,0.549000000000035,"2012",4,2025-04-26
2012-04-27,7.77379826086956,7.40699999999998,7.92899999999997,0.0955218073343084,0.521999999999991,"2012",4,2025-04-27
2012-04-28,7.43385391304348,7.089,7.71699999999998,0.139601896200642,0.627999999999986,"2012",4,2025-04-28
2012-04-29,7.65576347826087,7.23599999999999,8.06099999999998,0.208130754236275,0.824999999999989,"2012",4,2025-04-29
2012-04-30,7.72109043478261,7.29899999999998,8.20699999999999,0.229291938805162,0.908000000000015,"2012",4,2025-04-30
2012-05-01,7.82179130434783,7.36900000000003,8.24000000000001,0.221996017152495,0.870999999999981,"2012",5,2025-05-01
2012-05-02,7.63314434782609,7.31700000000001,7.887,0.139676786056042,0.569999999999993,"2012",5,2025-05-02
2012-05-03,7.5891947826087,7.43000000000001,7.71300000000002,0.0631691521597215,0.283000000000015,"2012",5,2025-05-03
2012-05-04,8.63500347826087,8.28199999999998,8.83600000000001,0.108337789542398,0.55400000000003,"2012",5,2025-05-04
2012-05-05,8.55857391304348,8.37,8.79300000000001,0.104413081808651,0.423000000000002,"2012",5,2025-05-05
2012-05-06,8.65386086956522,8.40600000000001,9.05799999999999,0.178494843568175,0.651999999999987,"2012",5,2025-05-06
2012-05-07,8.81620521739131,8.55399999999997,9.19200000000001,0.169739068987299,0.638000000000034,"2012",5,2025-05-07
2012-05-08,8.84714956521739,8.572,9.05700000000002,0.092320162664934,0.485000000000014,"2012",5,2025-05-08
2012-05-09,8.79174260869565,8.49400000000003,9.05500000000001,0.13627838326674,0.560999999999979,"2012",5,2025-05-09
2012-05-10,8.97518608695652,8.66699999999997,9.26600000000002,0.144266757664633,0.599000000000046,"2012",5,2025-05-10
2012-05-11,9.21187826086956,9.00200000000001,9.38099999999997,0.0747505663836105,0.378999999999962,"2012",5,2025-05-11
2012-05-12,9.5867547826087,9.37599999999998,9.78199999999998,0.0907751215394468,0.406000000000006,"2012",5,2025-05-12
2012-05-13,9.8168852173913,9.34899999999999,9.95400000000001,0.112971230838305,0.605000000000018,"2012",5,2025-05-13
2012-05-14,9.90707130434783,9.36599999999999,10.28,0.211396295761153,0.913999999999987,"2012",5,2025-05-14
2012-05-15,10.2959269565217,9.71100000000001,10.862,0.300074778520514,1.15100000000001,"2012",5,2025-05-15
2012-05-16,11.3755913043478,10.887,11.713,0.206052101579597,0.826000000000022,"2012",5,2025-05-16
2012-05-17,11.7804643478261,11.424,11.917,0.095137558753591,0.492999999999995,"2012",5,2025-05-17
2012-05-18,11.8837269565217,11.44,12.285,0.177693047262967,0.845000000000027,"2012",5,2025-05-18
2012-05-19,11.9627773913043,11.612,12.358,0.172056780525762,0.745999999999981,"2012",5,2025-05-19
2012-05-20,12.223772173913,11.656,12.571,0.164984716612325,0.91500000000002,"2012",5,2025-05-20
2012-05-21,12.96624,12.28,13.468,0.282247126747984,1.18800000000005,"2012",5,2025-05-21
2012-05-22,13.2197217391304,12.911,13.386,0.078867390556157,0.475000000000023,"2012",5,2025-05-22
2012-05-23,13.3721686956522,12.955,13.717,0.177851475817284,0.762,"2012",5,2025-05-23
2012-05-24,13.4814713043478,13.08,13.948,0.22268105531931,0.867999999999995,"2012",5,2025-05-24
2012-05-25,13.6586939130435,13.164,14.165,0.258296341871518,1.00100000000003,"2012",5,2025-05-25
2012-05-26,13.79404,13.351,14.204,0.211277152059985,0.853000000000009,"2012",5,2025-05-26
2012-05-27,13.8937373913043,13.44,14.389,0.242844128275281,0.949000000000012,"2012",5,2025-05-27
2012-05-28,14.0134295652174,13.52,14.497,0.245034481315962,0.977000000000032,"2012",5,2025-05-28
2012-05-29,14.1641217391304,13.641,14.617,0.235866507889544,0.975999999999999,"2012",5,2025-05-29
2012-05-30,14.0748939130435,13.53,14.556,0.250160250133503,1.02600000000001,"2012",5,2025-05-30
2012-05-31,13.8977008695652,13.415,14.342,0.22538201619082,0.926999999999964,"2012",5,2025-05-31
2012-06-01,13.7694904347826,13.226,14.248,0.238993635189226,1.02199999999999,"2012",6,2025-06-01
2012-06-02,13.4086939130435,12.761,13.973,0.284481048794403,1.21199999999999,"2012",6,2025-06-02
2012-06-03,12.5978208695652,11.965,13.158,0.283636946348211,1.19300000000004,"2012",6,2025-06-03
2012-06-04,11.7819826086957,11.385,11.999,0.136788105329861,0.614000000000033,"2012",6,2025-06-04
2012-06-05,12.0051965217391,11.698,12.19,0.0990023122336128,0.492000000000019,"2012",6,2025-06-05
2012-06-06,12.0023426086957,11.666,12.237,0.123589093159093,0.571000000000026,"2012",6,2025-06-06
2012-06-07,12.2168069565217,11.956,12.428,0.128546074740979,0.47199999999998,"2012",6,2025-06-07
2012-06-08,12.4948139130435,11.849,13.005,0.268299689062506,1.15600000000001,"2012",6,2025-06-08
2012-06-09,12.7012139130435,11.894,13.339,0.314951411242626,1.44499999999999,"2012",6,2025-06-09
2012-06-10,12.8067930434783,12.012,13.281,0.275866295860769,1.26900000000001,"2012",6,2025-06-10
2012-06-11,13.3521686956522,13,13.822,0.180702629016052,0.822000000000003,"2012",6,2025-06-11
2012-06-12,13.4495843478261,13.102,13.764,0.145017634750843,0.662000000000035,"2012",6,2025-06-12
2012-06-13,14.8048086956522,14.098,15.049,0.232715102087477,0.950999999999965,"2012",6,2025-06-13
2012-06-14,14.9997060869565,14.071,15.272,0.264016442210158,1.20099999999996,"2012",6,2025-06-14
2012-06-15,14.9919286956522,14.061,15.266,0.282208364704031,1.20500000000004,"2012",6,2025-06-15
2012-06-16,14.9190104347826,13.873,15.434,0.362225977019196,1.56100000000004,"2012",6,2025-06-16
2012-06-17,14.5867426086957,13.657,15.161,0.346153703715518,1.50400000000002,"2012",6,2025-06-17
2012-06-18,14.6406086956522,13.908,15.189,0.26822063359597,1.28100000000001,"2012",6,2025-06-18
2012-06-19,14.6398052173913,14.163,15.128,0.230163130242995,0.964999999999975,"2012",6,2025-06-19
2012-06-20,17.4548347826087,16.738,18.214,0.328478175348148,1.476,"2012",6,2025-06-20
2012-06-21,18.3853582608696,17.568,19.04,0.345079509593399,1.47200000000004,"2012",6,2025-06-21
2012-06-22,18.4552017391304,17.625,19.078,0.343688373248759,1.45299999999997,"2012",6,2025-06-22
2012-06-23,18.4526173913043,17.642,19.086,0.344860669300106,1.44400000000002,"2012",6,2025-06-23
2012-06-24,18.2012591304348,17.37,18.925,0.378740394456376,1.55500000000001,"2012",6,2025-06-24
2012-06-25,17.2917443478261,16.54,17.989,0.359365709652085,1.44899999999996,"2012",6,2025-06-25
2012-06-26,16.5446086956522,15.876,17.31,0.369990693348727,1.43400000000003,"2012",6,2025-06-26
2012-06-27,16.6772486956522,15.987,17.19,0.30706701034809,1.20299999999997,"2012",6,2025-06-27
2012-06-28,16.6781773913043,16.083,17.193,0.28407549760254,1.10999999999996,"2012",6,2025-06-28
2012-06-29,16.5960452173913,15.943,17.27,0.302309388860057,1.327,"2012",6,2025-06-29
2012-06-30,16.5108817391304,16.049,16.926,0.212014076344942,0.87700000000001,"2012",6,2025-06-30
2012-07-01,16.8698486956522,16.333,17.22,0.196073360713272,0.887,"2012",7,2025-07-01
2012-07-02,17.2248313043478,16.775,17.769,0.203855283764437,0.994000000000028,"2012",7,2025-07-02
2012-07-03,17.3561669565217,16.921,18.024,0.224258382789081,1.10300000000001,"2012",7,2025-07-03
2012-07-04,17.5449373913043,17.147,18.028,0.1814508780922,0.881000000000029,"2012",7,2025-07-04
2012-07-05,17.7968939130435,17.472,18.076,0.143570367410634,0.604000000000042,"2012",7,2025-07-05
2012-07-06,18.2187217391304,18.003,18.5,0.137046518452555,0.497000000000014,"2012",7,2025-07-06
2012-07-07,18.3665634782609,17.871,18.814,0.207720125602253,0.94300000000004,"2012",7,2025-07-07
2012-07-08,18.3055026086957,17.691,18.794,0.278717020036436,1.10300000000001,"2012",7,2025-07-08
2012-07-09,18.1986104347826,17.572,18.767,0.277096571605379,1.19499999999999,"2012",7,2025-07-09
2012-07-10,18.1658104347826,17.612,18.526,0.209380171785484,0.913999999999987,"2012",7,2025-07-10
2012-07-11,17.8959252173913,17.463,18.306,0.229006031995887,0.842999999999961,"2012",7,2025-07-11
2012-07-12,18.08972,17.613,18.449,0.173566833967951,0.836000000000013,"2012",7,2025-07-12
2012-07-13,18.3075304347826,17.895,18.633,0.124278862122116,0.738,"2012",7,2025-07-13
2012-07-14,18.8035113043478,18.342,19.638,0.313131919068602,1.29599999999999,"2012",7,2025-07-14
2012-07-15,19.2217373913043,18.574,20.203,0.485684615670608,1.62899999999996,"2012",7,2025-07-15
2012-07-16,19.8868608695652,19.492,20.418,0.204219295559174,0.925999999999988,"2012",7,2025-07-16
2012-07-17,19.6137652173913,19.229,20.074,0.221405477682113,0.845000000000027,"2012",7,2025-07-17
2012-07-18,19.2456660869565,18.774,19.828,0.259949666424834,1.05399999999997,"2012",7,2025-07-18
2012-07-19,18.7580556521739,18.291,19.467,0.318496889583623,1.17599999999999,"2012",7,2025-07-19
2012-07-20,18.8990573913043,18.458,19.259,0.208038043902919,0.800999999999988,"2012",7,2025-07-20
2012-07-21,18.9112713043478,18.543,19.24,0.132705377458805,0.697000000000003,"2012",7,2025-07-21
2012-07-22,18.782427826087,18.158,19.194,0.15961985958142,1.036,"2012",7,2025-07-22
2012-07-23,18.6578330434783,18.04,19.069,0.197740829096048,1.029,"2012",7,2025-07-23
2012-07-24,18.1829965217391,17.686,18.411,0.169765004586651,0.725000000000023,"2012",7,2025-07-24
2012-07-25,17.3285217391304,16.876,17.874,0.229711527465709,0.998000000000047,"2012",7,2025-07-25
2012-07-26,17.0883234782609,16.67,17.548,0.197468022520596,0.877999999999986,"2012",7,2025-07-26
2012-07-27,17.3881913043478,16.955,18.024,0.288754115033266,1.06900000000002,"2012",7,2025-07-27
2012-07-28,17.3243513043478,16.875,18.1,0.341634983185418,1.22500000000002,"2012",7,2025-07-28
2012-07-29,17.7162260869565,17.074,18.221,0.265183430725839,1.14699999999999,"2012",7,2025-07-29
2012-07-30,18.0420208695652,17.585,18.445,0.161262742248699,0.860000000000014,"2012",7,2025-07-30
2012-07-31,18.1862504347826,17.761,18.555,0.156609847998869,0.793999999999983,"2012",7,2025-07-31
2012-08-01,18.4435895652174,17.922,18.72,0.161001683380032,0.798000000000002,"2012",8,2025-08-01
2012-08-02,19.6238156521739,18.945,20.292,0.255159519890634,1.34699999999998,"2012",8,2025-08-02
2012-08-03,20.0484608695652,19.383,20.927,0.325512929113651,1.54400000000004,"2012",8,2025-08-03
2012-08-04,20.3373965217391,19.595,21.173,0.288915126828847,1.57799999999997,"2012",8,2025-08-04
2012-08-05,20.5445686956522,19.638,21.279,0.307064972401885,1.64100000000002,"2012",8,2025-08-05
2012-08-06,20.0316695652174,19.402,20.678,0.236925109153443,1.27600000000001,"2012",8,2025-08-06
2012-08-07,19.7337269565217,19.213,20.274,0.256719020102782,1.06099999999998,"2012",8,2025-08-07
2012-08-08,19.6366156521739,19.18,20.253,0.258476634988003,1.07299999999998,"2012",8,2025-08-08
2012-08-09,19.7156504347826,19.166,20.387,0.285703840036291,1.221,"2012",8,2025-08-09
2012-08-10,19.7256104347826,19.257,20.225,0.21449526987057,0.968000000000018,"2012",8,2025-08-10
2012-08-11,19.7008956521739,19.154,19.799,0.11042333600455,0.644999999999982,"2012",8,2025-08-11
2012-08-12,19.5744347826087,18.982,19.989,0.219067294739081,1.00699999999995,"2012",8,2025-08-12
2012-08-13,19.7522086956522,19.138,20.194,0.180424021267642,1.05600000000004,"2012",8,2025-08-13
2012-08-14,19.8606886956522,19.206,20.526,0.189422040800374,1.31999999999999,"2012",8,2025-08-14
2012-08-15,19.5475739130435,19.14,19.904,0.125923090630056,0.76400000000001,"2012",8,2025-08-15
2012-08-16,19.4930034782609,18.988,19.769,0.14584915357189,0.781000000000006,"2012",8,2025-08-16
2012-08-17,19.1426817391304,18.601,20.027,0.368962852719439,1.42599999999999,"2012",8,2025-08-17
2012-08-18,19.0387373913043,18.712,19.634,0.259213932828229,0.922000000000025,"2012",8,2025-08-18
2012-08-19,18.7934852173913,18.37,19.222,0.13882916095302,0.851999999999975,"2012",8,2025-08-19
2012-08-20,18.8811095652174,18.448,19.298,0.168664347716337,0.850000000000023,"2012",8,2025-08-20
2012-08-21,19.1700104347826,18.679,19.55,0.240088057079584,0.871000000000038,"2012",8,2025-08-21
2012-08-22,19.3719443478261,18.923,20.041,0.296952847120751,1.11799999999999,"2012",8,2025-08-22
2012-08-23,19.3677026086957,18.965,20.022,0.26575112189997,1.05700000000002,"2012",8,2025-08-23
2012-08-24,19.5652365217391,19.354,20.074,0.20101557410603,0.720000000000027,"2012",8,2025-08-24
2012-08-25,19.8995217391304,19.64,20.386,0.169821927017463,0.746000000000038,"2012",8,2025-08-25
2012-08-26,19.6703147826087,19.083,20.432,0.367676440908597,1.34899999999999,"2012",8,2025-08-26
2012-08-27,19.3655391304348,18.489,20.507,0.554954580917011,2.01800000000003,"2012",8,2025-08-27
2012-08-28,19.3661756521739,18.749,20.107,0.352534697575998,1.358,"2012",8,2025-08-28
2012-08-29,18.62252,18.403,18.965,0.105616850096896,0.561999999999955,"2012",8,2025-08-29
2012-08-30,17.6946191304348,17.165,18.637,0.372905032210647,1.47199999999998,"2012",8,2025-08-30
2012-08-31,17.5860956521739,17.143,18.254,0.21737093066172,1.11100000000005,"2012",8,2025-08-31
2012-09-01,17.4401252173913,17.045,17.993,0.213080120150599,0.947999999999979,"2012",9,2025-09-01
2012-09-02,17.1244086956522,16.854,17.381,0.111146957968796,0.526999999999987,"2012",9,2025-09-02
2012-09-03,17.0068452173913,16.741,17.514,0.14618904056901,0.773000000000025,"2012",9,2025-09-03
2012-09-04,17.1642191304348,16.749,17.702,0.201618971671613,0.952999999999975,"2012",9,2025-09-04
2012-09-05,17.5701895652174,17.097,17.826,0.128034990435987,0.729000000000042,"2012",9,2025-09-05
2012-09-06,17.9879408695652,17.208,18.423,0.221941873254625,1.21499999999997,"2012",9,2025-09-06
2012-09-07,18.137812173913,17.314,18.654,0.28331845674993,1.33999999999997,"2012",9,2025-09-07
2012-09-08,17.3535843478261,16.866,17.934,0.224103749846693,1.06800000000004,"2012",9,2025-09-08
2012-09-09,16.9305791304348,16.496,17.302,0.152612420147296,0.80600000000004,"2012",9,2025-09-09
2012-09-10,16.5560226086957,16.07,17.048,0.234353327406191,0.978000000000009,"2012",9,2025-09-10
2012-09-11,16.3373704347826,15.979,16.682,0.168088650999283,0.703000000000031,"2012",9,2025-09-11
2012-09-12,16.1123860869565,15.949,16.423,0.0843734676071514,0.47399999999999,"2012",9,2025-09-12
2012-09-13,16.3791356521739,16.027,16.857,0.187793873855667,0.829999999999984,"2012",9,2025-09-13
2012-09-14,16.6570069565217,16.359,16.987,0.14260034044272,0.628000000000043,"2012",9,2025-09-14
2012-09-15,16.7620539130435,16.546,17.01,0.07880359001417,0.463999999999999,"2012",9,2025-09-15
2012-09-16,16.4839860869565,16.113,16.963,0.216829875543111,0.850000000000023,"2012",9,2025-09-16
2012-09-17,16.2452695652174,15.775,16.814,0.2493615234319,1.03900000000004,"2012",9,2025-09-17
2012-09-18,16.1618852173913,15.748,16.712,0.24355841411808,0.963999999999999,"2012",9,2025-09-18
2012-09-19,15.8371408695652,15.433,16.325,0.210516155080235,0.891999999999996,"2012",9,2025-09-19
2012-09-20,15.1554052173913,14.645,15.998,0.327648321559589,1.35300000000001,"2012",9,2025-09-20
2012-09-21,15.2013930434783,14.707,15.855,0.279536684783368,1.14800000000002,"2012",9,2025-09-21
2012-09-22,15.5872695652174,15.257,16.143,0.213602423095456,0.886000000000024,"2012",9,2025-09-22
2012-09-23,15.7834904347826,15.532,16.454,0.222536336528654,0.922000000000025,"2012",9,2025-09-23
2012-09-24,15.7186208695652,15.448,16.492,0.227153608672724,1.04400000000004,"2012",9,2025-09-24
2012-09-25,15.9513739130435,15.675,16.525,0.169834673701974,0.849999999999966,"2012",9,2025-09-25
2012-09-26,16.2235530434783,15.637,16.651,0.221922452994645,1.01400000000001,"2012",9,2025-09-26
2012-09-27,15.6588295652174,15.056,16.193,0.2823203054573,1.137,"2012",9,2025-09-27
2012-09-28,15.5964713043478,14.955,16.159,0.296663241536525,1.20400000000001,"2012",9,2025-09-28
2012-09-29,15.13844,14.527,15.75,0.272445742064981,1.22300000000001,"2012",9,2025-09-29
2012-09-30,14.3760626086957,14.027,15.113,0.233305663580394,1.08600000000001,"2012",9,2025-09-30
2012-10-01,14.3685791304348,13.999,15.317,0.261298100116855,1.31799999999998,"2012",10,2025-10-01
2012-10-02,14.5066139130435,14.116,15.076,0.217500908279154,0.960000000000036,"2012",10,2025-10-02
2012-10-03,15.0917669565217,14.63,15.445,0.203463943385904,0.814999999999998,"2012",10,2025-10-03
2012-10-04,15.3650365217391,14.95,15.715,0.158983619743562,0.764999999999986,"2012",10,2025-10-04
2012-10-05,15.204892173913,14.829,15.629,0.166385050016398,0.800000000000011,"2012",10,2025-10-05
2012-10-06,15.1952243478261,14.756,15.588,0.173346835963495,0.83200000000005,"2012",10,2025-10-06
2012-10-07,15.1777686956522,14.782,15.52,0.130570473291945,0.738,"2012",10,2025-10-07
2012-10-08,15.1781217391304,14.812,15.454,0.116545915031627,0.641999999999996,"2012",10,2025-10-08
2012-10-09,15.2489565217391,14.816,15.559,0.17120154347909,0.743000000000052,"2012",10,2025-10-09
2012-10-10,13.779427826087,13.602,14.035,0.0969247953265762,0.43300000000005,"2012",10,2025-10-10
2012-10-11,13.7161408695652,13.444,14.176,0.17174129513803,0.731999999999971,"2012",10,2025-10-11
2012-10-12,13.3375965217391,13.003,13.577,0.139536629843277,0.574000000000012,"2012",10,2025-10-12
2012-10-13,12.6945408695652,12.256,13.072,0.184194152176737,0.816000000000031,"2012",10,2025-10-13
2012-10-14,12.7219547826087,12.565,12.975,0.0870814311559816,0.410000000000025,"2012",10,2025-10-14
2012-10-15,12.6158191304348,12.522,12.866,0.074030283726664,0.343999999999994,"2012",10,2025-10-15
2012-10-16,12.4259669565217,12.209,12.667,0.0846003349654205,0.45799999999997,"2012",10,2025-10-16
2012-10-17,12.4974173913043,12.273,12.682,0.0702011275072374,0.408999999999992,"2012",10,2025-10-17
2012-10-18,12.357572173913,12.236,12.563,0.0580333430949072,0.326999999999998,"2012",10,2025-10-18
2012-10-19,12.6277826086957,12.379,12.831,0.0985711492984596,0.451999999999998,"2012",10,2025-10-19
2012-10-20,12.3685026086957,12.292,12.549,0.0558750121185271,0.257000000000005,"2012",10,2025-10-20
2012-10-21,12.4462765217391,12.334,12.635,0.0574699290106908,0.300999999999988,"2012",10,2025-10-21
2012-10-22,12.5202382608696,12.333,12.83,0.0899428424604325,0.496999999999957,"2012",10,2025-10-22
2012-10-23,12.465387826087,12.248,12.803,0.0914332119949776,0.555000000000007,"2012",10,2025-10-23
2012-10-24,12.1405252173913,11.974,12.388,0.0993891042790221,0.413999999999987,"2012",10,2025-10-24
2012-10-25,12.0330643478261,11.894,12.222,0.0897823793574473,0.327999999999975,"2012",10,2025-10-25
2012-10-26,12.1276747826087,11.931,12.303,0.0890581592099242,0.372000000000014,"2012",10,2025-10-26
2012-10-27,12.3397391304348,12.107,12.635,0.0938074875502853,0.52800000000002,"2012",10,2025-10-27
2012-10-28,12.4290643478261,12.236,12.697,0.106553569154349,0.461000000000013,"2012",10,2025-10-28
2012-10-29,12.4176782608696,12.321,12.566,0.0632745452816034,0.244999999999948,"2012",10,2025-10-29
2012-10-30,12.2227808695652,12.071,12.429,0.0926650179773028,0.357999999999947,"2012",10,2025-10-30
2012-10-31,12.2736226086957,12.156,12.416,0.0550576053427202,0.259999999999991,"2012",10,2025-10-31
2012-11-01,12.2704556521739,12.167,12.42,0.0465013322489163,0.253000000000043,"2012",11,2025-11-01
2012-11-02,12.2802173913043,12.162,12.4,0.0548781327407673,0.238,"2012",11,2025-11-02
2012-11-03,11.7226730434783,11.602,11.854,0.060417976940521,0.25200000000001,"2012",11,2025-11-03
2012-11-04,11.3397113043478,10.962,11.84,0.22370050627931,0.877999999999986,"2012",11,2025-11-04
2012-11-05,11.22564,10.924,11.677,0.178879850280116,0.753000000000043,"2012",11,2025-11-05
2012-11-06,11.2005443478261,10.681,11.59,0.180448640560184,0.908999999999992,"2012",11,2025-11-06
2012-11-07,11.0889617391304,10.666,11.534,0.16461447494927,0.867999999999995,"2012",11,2025-11-07
2012-11-08,10.9574539130435,10.798,11.172,0.0835678752347262,0.374000000000024,"2012",11,2025-11-08
2012-11-09,10.7114608695652,10.522,11.031,0.11759790101564,0.509000000000015,"2012",11,2025-11-09
2012-11-10,10.4815634782609,10.203,10.833,0.162864768474278,0.630000000000052,"2012",11,2025-11-10
2012-11-11,10.542332173913,10.232,11.009,0.217168753546735,0.777000000000044,"2012",11,2025-11-11
2012-11-12,10.6555426086957,10.383,11.262,0.239060511292402,0.879000000000019,"2012",11,2025-11-12
2012-11-13,10.7732782608696,10.47,11.357,0.227034140237118,0.886999999999944,"2012",11,2025-11-13
2012-11-14,10.6648469565217,10.346,11.406,0.270480165799446,1.06,"2012",11,2025-11-14
2012-11-15,10.6534,10.311,11.335,0.267298180078298,1.024,"2012",11,2025-11-15
2012-11-16,10.6175130434783,10.329,11.12,0.188178161060083,0.790999999999997,"2012",11,2025-11-16
2012-11-17,10.0352365217391,9.82499999999999,10.38,0.146152799576734,0.555000000000007,"2012",11,2025-11-17
2012-11-18,9.89117565217391,9.67700000000002,10.108,0.120079541430929,0.430999999999983,"2012",11,2025-11-18
2012-11-19,9.86163826086957,9.61900000000003,10.228,0.141098136939654,0.60899999999998,"2012",11,2025-11-19
2012-11-20,10.0138608695652,9.714,10.465,0.198338336162169,0.750999999999976,"2012",11,2025-11-20
2012-11-21,9.99605565217391,9.78399999999999,10.392,0.150723194027984,0.608000000000004,"2012",11,2025-11-21
2012-11-22,10.0656660869565,9.84500000000003,10.605,0.146014592182193,0.759999999999991,"2012",11,2025-11-22
2012-11-23,9.97162086956522,9.73399999999998,10.638,0.171567447701307,0.903999999999996,"2012",11,2025-11-23
2012-11-24,9.87769391304348,9.63600000000002,10.347,0.159840459051031,0.710999999999956,"2012",11,2025-11-24
2012-11-25,9.86055652173913,9.57600000000002,10.335,0.203180434705495,0.758999999999958,"2012",11,2025-11-25
2012-11-26,9.80742608695652,9.50099999999998,10.24,0.209278754008286,0.739000000000033,"2012",11,2025-11-26
2012-11-27,9.76116173913043,9.65800000000002,10.013,0.0880086901618719,0.354999999999961,"2012",11,2025-11-27
2012-11-28,9.48984173913043,9.32100000000003,9.79399999999998,0.130759351523735,0.472999999999956,"2012",11,2025-11-28
2012-11-29,9.45218956521739,9.21899999999999,9.89800000000002,0.169992991951222,0.67900000000003,"2012",11,2025-11-29
2012-11-30,9.53051130434783,9.322,9.81599999999997,0.124003186963948,0.493999999999971,"2012",11,2025-11-30
2012-12-01,9.67171652173913,9.48899999999998,9.928,0.101376594562863,0.439000000000021,"2012",12,2025-12-01
2012-12-02,9.73982260869565,9.57499999999999,9.97399999999999,0.0892382387265824,0.399000000000001,"2012",12,2025-12-02
2012-12-03,9.75346434782609,9.60399999999998,9.96899999999999,0.0871420904945899,0.365000000000009,"2012",12,2025-12-03
2012-12-04,9.73913739130435,9.60300000000001,9.94999999999999,0.0774778168329283,0.34699999999998,"2012",12,2025-12-04
2012-12-05,9.62440173913043,9.46699999999998,9.93099999999998,0.107476358297017,0.463999999999999,"2012",12,2025-12-05
2012-12-06,9.49193217391304,9.36900000000003,9.74200000000002,0.0862316622406861,0.37299999999999,"2012",12,2025-12-06
2012-12-07,8.89450260869565,8.77600000000001,9.13999999999999,0.070119630802258,0.363999999999976,"2012",12,2025-12-07
2012-12-08,9.22454782608696,9.06700000000001,9.46600000000001,0.0982502354775709,0.399000000000001,"2012",12,2025-12-08
2012-12-09,9.23356347826087,9.00999999999999,9.50799999999998,0.123225971804865,0.49799999999999,"2012",12,2025-12-09
2012-12-10,9.52928695652174,9.322,9.77499999999998,0.111408261757194,0.452999999999975,"2012",12,2025-12-10
2012-12-11,9.31326086956522,9.16699999999997,9.56799999999998,0.0817667165783788,0.40100000000001,"2012",12,2025-12-11
2012-12-12,8.96509217391304,8.81900000000002,9.31799999999998,0.0936281297517261,0.498999999999967,"2012",12,2025-12-12
2012-12-13,8.77379130434783,8.59800000000001,9.25200000000001,0.111507323524131,0.653999999999996,"2012",12,2025-12-13
2012-12-14,8.70271130434783,8.48199999999997,9.04899999999998,0.115201339251627,0.567000000000007,"2012",12,2025-12-14
2012-12-15,8.70781391304348,8.50999999999999,8.92200000000003,0.0934108892537536,0.412000000000035,"2012",12,2025-12-15
2012-12-16,8.69361913043478,8.54899999999998,8.952,0.0842123538402308,0.40300000000002,"2012",12,2025-12-16
2012-12-17,8.74893391304348,8.59899999999999,8.96600000000001,0.0823588380400226,0.367000000000019,"2012",12,2025-12-17
2012-12-18,8.54014608695652,8.404,8.78899999999999,0.0807453057793038,0.384999999999991,"2012",12,2025-12-18
2012-12-19,8.26123304347826,8.12900000000002,8.63,0.10543833156575,0.500999999999976,"2012",12,2025-12-19
2012-12-20,8.30425565217391,8.142,8.58299999999997,0.100099753548677,0.440999999999974,"2012",12,2025-12-20
2012-12-21,8.21215130434783,7.94299999999998,8.79599999999999,0.184364686679116,0.853000000000009,"2012",12,2025-12-21
2012-12-22,7.98970434782609,7.73099999999999,8.43700000000001,0.159258132777036,0.706000000000017,"2012",12,2025-12-22
2012-12-23,7.72964695652174,7.42899999999997,8.06400000000002,0.161335548207101,0.635000000000048,"2012",12,2025-12-23
2012-12-24,7.48126782608696,7.16199999999998,7.97899999999998,0.170040478654804,0.817000000000007,"2012",12,2025-12-24
2012-12-25,7.3301252173913,6.92899999999997,7.851,0.198946340288518,0.922000000000025,"2012",12,2025-12-25
2012-12-26,7.20608347826087,6.78100000000001,7.81299999999999,0.229396944565603,1.03199999999998,"2012",12,2025-12-26
2012-12-27,7.56415130434783,7.22899999999998,8.02100000000002,0.185642700526437,0.79200000000003,"2012",12,2025-12-27
2012-12-28,7.7470452173913,7.52699999999999,8.07999999999998,0.130470221844153,0.552999999999997,"2012",12,2025-12-28
2012-12-29,7.7443147826087,7.55000000000001,8.00799999999998,0.113849662656581,0.45799999999997,"2012",12,2025-12-29
2012-12-30,7.57778782608696,7.39600000000002,7.791,0.0919377735587407,0.394999999999982,"2012",12,2025-12-30
2012-12-31,7.53301565217391,7.36000000000001,7.79000000000002,0.0907110016332098,0.430000000000007,"2012",12,2025-12-31
2013-01-01,7.50098086956522,7.35300000000001,7.745,0.0830684071146583,0.391999999999996,"2013",1,2025-01-01
2013-01-02,7.36738086956522,7.19799999999998,7.61799999999999,0.0950052042363736,0.420000000000016,"2013",1,2025-01-02
2013-01-03,7.34969739130435,7.14400000000001,7.62099999999998,0.115242944005298,0.476999999999975,"2013",1,2025-01-03
2013-01-04,7.33389391304348,7.16800000000001,7.55399999999997,0.0973845472854526,0.385999999999967,"2013",1,2025-01-04
2013-01-05,7.45677391304348,7.30500000000001,7.65699999999998,0.0899888360158293,0.351999999999975,"2013",1,2025-01-05
